ytid,aspect_list,caption,is_genre_pop,is_genre_rock,is_genre_jazz,is_genre_classical,is_genre_hip-hop,is_genre_country,is_genre_electronic,is_genre_reggae,is_genre_blues,is_genre_folk,is_genre_r&b,is_genre_metal,is_genre_punk,is_genre_soul,is_genre_gospel,is_genre_latin,is_genre_reggaeton,is_genre_disco,is_genre_indie,is_genre_alternative,is_genre_house,is_genre_techno,is_genre_trance,is_genre_dubstep,is_genre_ambient,is_genre_new age,is_genre_bluegrass,is_genre_grunge,is_genre_emo,is_genre_post-rock,is_genre_post-punk,is_genre_shoegaze,is_genre_industrial,is_genre_experimental,is_genre_noise,is_genre_synthwave,is_genre_chillwave,is_genre_lo-fi,is_genre_acoustic,is_genre_instrumental,is_genre_soundtrack,is_genre_world,is_genre_funk,is_genre_swing,is_genre_bossa nova,is_genre_k-pop,is_genre_j-pop,is_genre_c-pop,is_genre_t-pop,is_genre_amapiano,is_genre_afrobeats,is_genre_dancehall,is_genre_trap,is_genre_grime,is_genre_drum and bass,is_genre_dub,is_genre_salsa,is_instrument_guitar,is_instrument_piano,is_instrument_drums,is_instrument_bass,is_instrument_strings,is_instrument_voice,is_instrument_keyboard,is_instrument_synth,is_instrument_violin,is_instrument_saxophone,is_instrument_choir,is_instrument_trumpet,is_instrument_flute,is_instrument_clarinet,is_instrument_trombone,is_instrument_cello,is_instrument_harp,is_instrument_accordion,is_instrument_synthesizer,is_instrument_turntables,is_instrument_theremin,is_instrument_ukulele,is_instrument_banjo,is_instrument_mandolin,is_instrument_marimba,is_instrument_percussion,is_instrument_harmonica,is_instrument_didgeridoo,is_instrument_bagpipes,is_instrument_sitar,is_instrument_tabla,is_instrument_hats,is_instrument_kick,is_instrument_snare,is_instrument_tom,is_instrument_djembe,is_instrument_bongos,is_instrument_conga,is_instrument_timbales,is_instrument_steel drum,is_instrument_kalimba,is_instrument_zither,is_instrument_ocarina,is_instrument_bassoon,is_instrument_oboe,is_instrument_horn,is_emotion_happy,is_emotion_sad,is_emotion_angry,is_emotion_relaxed,is_emotion_excited,is_emotion_nostalgic,is_emotion_romantic,is_emotion_melancholic,is_emotion_energetic,is_emotion_calm,is_emotion_mysterious,is_emotion_joyful,is_emotion_hopeful,is_emotion_intense,is_emotion_peaceful,is_emotion_reflective,is_emotion_playful,is_emotion_dramatic,is_emotion_eerie,is_emotion_triumphant,is_emotion_depressed,is_emotion_anxious,is_emotion_confident,is_emotion_powerful,is_emotion_moody,caption_without_genre
DAPGvg8qOAU,"['acoustic folk', 'mandolin', 'acoustic guitar', 'male vocal', 'story-telling mood', 'mellow', 'gentle', 'cozy', 'easygoing', 'american']",This is an acoustic folk piece. The main melody is being played with a mandolin while there is an acoustic guitar backing. A male vocalist is singing in a story-telling mood. The overall atmosphere of the piece is mellow. This piece could definitely be used in the soundtracks of romantic movies. It could also be played in sequences that emphasize longing and loneliness.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is an  piece. The main melody is being played with a mandolin while there is an guitar backing. A male vocalist is singing in a story-telling mood. The overall atmosphere of the piece is mellow. This piece could definitely be used in the s of romantic movies. It could also be played in sequences that emphasize longing and loneliness.
DAX9uKYlDvw,"['latin american music', 'upbeat', 'brass instruments', 'bongo drums', 'piano', 'male hispanic vocal group', 'salsa dancing', 'live performance', 'low quality audio']",This is a traditional Latin American song which would be suitable for salsa dancing. There are layers of percussion including bongo drums and snare drums. The pianist plays intricate melodies and the brass section plays vibrant and punchy motifs. It's a live performance with a relatively poor audio quality. There is a male group of singers performing energetically.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a traditional American song which would be suitable for dancing. There are layers of percussion including bongo drums and snare drums. The pianist plays intricate melodies and the brass section plays vibrant and punchy motifs. It's a live performance with a relatively poor audio quality. There is a male group of singers performing energetically.
DCFrCX4HPO8,"['telephone ringing', 'hindi pop music', 'medium tempo', 'indian percussions', 'tambourine percussions', 'female singers', 'romantic', 'love song', 'hindi pop song', 'guitar rhythm', 'strong bass line', 'energetic', 'passionate', 'bollywood dance music', 'average audio quality', 'keyboard accompaniment']","A female singer sings this passionate melody. The song is a medium  tempo with a groovy bass line , steady drumming, keyboard accompaniment, Indian percussion and tambourine accompaniment. The song is playful and romantic. The song is a modern Bollywood pop song with average quality audio.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"A female singer sings this passionate melody. The song is a medium tempo with a groovy bass line , steady drumming, keyboard accompaniment, Indian percussion and tambourine accompaniment. The song is playful and romantic. The song is a modern Bollywood song with average quality audio."
DE6bdmnmPtg,"['male vocalist', 'fast tempo', 'pop', 'retro', 'retro pop', 'muffled audio', 'inferior audio quality', 'vivacious', 'vigorous', 'vital', 'funk', 'r&b', 'soul', 'vigorous instrumentation', 'brass band', 'animated trumpets', 'trombone', 'hard hitting drumming', 'keyboard harmony', 'choral harmony', 'groovy bass lines', 'acoustic guitar rhythm', 'brass band']","A male vocalist sings this energetic funk pop. The audio  quality is inferior and the song is not clear.The tempo is. Fast with animated trumpets, with a boomy trombone, infectious drumming, keyboard harmony, groovy bass lines, rhythmic electric and acoustic guitar and melodious choral backup. The song is melodic, enthusiastic, energetic, animated and captivating Retro Funk/Pop.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this energetic . The audio quality is inferior and the song is not clear.The tempo is. Fast with animated trumpets, with a boomy trombone, infectious drumming, keyboard harmony, groovy bass lines, rhythmic electric and guitar and melodious choral backup. The song is melodic, enthusiastic, energetic, animated and captivating Retro /."
DGON0D8E17Q,"['instrumental', 'fast tempo', 'intense', 'techno', 'technopop', 'burgeoning music', 'synthesiser articulation', 'digital music', 'edm', 'electronic music', 'throbbing rhythm', 'pulsating', 'building up', 'electrifying', 'anticipation', 'simple beat', 'buoyant', 'club music', 'dance pop', 'dance music', 'dj', 'dance floor', 'youthful', 'trance', 'hypnotic', 'trap music', 'electropop', 'electronica', 'futuristic', 'fourth world music', 'new age', 'trippy']","This music is instrumental. The tempo is fast with a burgeoning beat and digital swishing sounds. The music clip seems to be the introduction of the song as it starts with a slow tempo and decibel and rapidly builds up to a faster beat. The music is youthful, buoyant, energetic, pulsating and high spirited. This song is an Electronica/Techno Pop.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is . The tempo is fast with a burgeoning beat and digital swishing sounds. The music clip seems to be the introduction of the song as it starts with a slow tempo and decibel and rapidly builds up to a faster beat. The music is youthful, buoyant, energetic, pulsating and high spirited. This song is an a/ ."
DGlP6oTqe5Y,"['male vocalist', 'fast tempo', 'electronic music', 'techno pop', 'synthesiser arrangements', 'tambourine beats', 'digital drumming', 'surround sound', 'rock and roll', 'techno mix', 'electro pop', 'trance', 'psychedelic', 'energetic', 'enthusiastic', 'groovy', 'dance pop', 'dance music', 'club music', 'heavy reverb']","A male vocalist sings this energetic song. The tempo is fast with synthesiser arrangements, digital drumming and tambourine beats along with an incessant catchy vocal riff and vocalisation. The music is buoyant, energetic,enthusiastic , pulsating, punchy and groovy. This song is Techno Pop.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this energetic song. The tempo is fast with synthesiser arrangements, digital drumming and tambourine beats along with an incessant catchy vocal riff and vocalisation. The music is buoyant, energetic,enthusiastic , pulsating, punchy and groovy. This song is ."
DKflAAykh6A,"['salsa', 'latin folk music', 'male singer', 'spirited singing', 'emotional', 'couples dancing', 'passionate song', 'mysterious', 'latin percussions', 'trumpets playing', 'medium tempo', 'various percussion hits', 'keyboard harmony', 'romantic', 'love songs', 'latin romantic hits', 'keyboard accompaniment', 'poor audio quality', 'passionate', 'groovy bass line']","A male singer sings this Latin melody. The song is medium tempo with a groovy Latin percussive rhythm, keyboard accompaniment, brass band harmony and a groovy bass line. The song is romantic and emotional. The song is a salsa dance hit, but has poor audio quality issues..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male singer sings this melody. The song is medium tempo with a groovy percussive rhythm, keyboard accompaniment, brass band harmony and a groovy bass line. The song is romantic and tional. The song is a dance hit, but has poor audio quality issues.."
DLJGT99uEh4,"['low quality', 'reverberant', 'instrumental', 'clapping', 'punchy kick', 'shimmering hi hats', 'tinny percussive elements', 'wide echoing effects', 'groovy', 'energetic']","The low quality recording features a reverberant instrumental that consists of punchy kick hits, claps, shimmering hi hats, bouncy and tinny percussive elements. There are wide echoing effects at one point of the loop. Sounds energetic and groovy, like something you would hear in underground clubs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a reverberant that consists of punchy kick hits, claps, shimmering hi hats, bouncy and tinny percussive elements. There are wide echoing effects at one point of the loop. Sounds energetic and groovy, like something you would hear in underground clubs."
DMwvY--3XD0,"[""children's song"", ""children's voice"", 'bass lick', 'keyboard music', 'simple percussion', 'pop song', 'reggae feel', 'moderate tempo']",This children's song features the voices of children singing the  main melody. This is accompanied by percussion playing a simple beat. A keyboard plays the sounds of a marimba to give this song a reggae feel. The bass plays the root notes followed by a run at every chord change. This song has a happy mood. This song can be played in a children's animation movie.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This children's song features the voices of children singing the main melody. This is accompanied by percussion playing a simple beat. A keyboard plays the sounds of a marimba to give this song a feel. The bass plays the root notes followed by a run at every chord change. This song has a happy mood. This song can be played in a children's animation movie.
DOb8htND5_o,"['disco song', 'dance song', 'female voices', 'male voices', 'programmed percussion', 'vocables', 'synth song', 'moderate tempo', 'happy mood']","This disco song features female voices and male voices singing vocables in harmony in the background. A synth melody is played in the foreground. Toward the end of the melody, a synth swell is played in a ringing tone. At the peak, the percussion starts to play a dance beat. The synth changes melody to a faster rhythm. The mood of this song is happy and upbeat. This song can be played in a club.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This song features female voices and male voices singing vocables in harmony in the background. A synth melody is played in the foreground. Toward the end of the melody, a synth swell is played in a ringing tone. At the peak, the percussion starts to play a dance beat. The synth changes melody to a faster rhythm. The mood of this song is happy and upbeat. This song can be played in a club."
DP2vmsftZHY,"['duet', 'male vocalist', 'female vocalist', 'children’s song', 'strong', 'electric guitar rhythm', 'steady drumming', 'digital drum beat', 'synthesiser arrangement', 'story telling', 'soft', 'melodious', 'melodic amplified piano']","This song is a sweet duet. The tempo is medium with a melodious, intense piano accompaniment , electric guitar rhythm, steady drumming and synthesiser arrangements. This song is melodic, story telling, spirited, emotional, passionate and sweet. The lyrics are simple and so this song could be a Children’s Song.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"This song is a sweet duet. The tempo is medium with a melodious, intense piano accompaniment , electric guitar rhythm, steady drumming and synthesiser arrangements. This song is melodic, story telling, spirited, tional, passionate and sweet. The lyrics are simple and so this song could be a Children’s Song."
DQ_gcdLhAsY,"['average audio quality', 'female singer', 'movie soundtrack', 'bollywood music', 'love song', 'romantic', 'medium tempo', 'indian percussion instruments', 'emotional', 'passionate', 'hindi hits', 'tabla', 'percussive bass line', 'keyboard string section', 'bells percussions', 'shrill vocal quality', 'keyboard harmony']","A female singer sings this Bollywood melody. The song is medium tempo with a steady drumming rhythm with various Indian percussion like bells and tabla, keyboard harmony and  string harmony. The song is romantic and emotional. The song is a retro Bollywood love song with an average audio quality.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A female singer sings this Bollywood melody. The song is medium tempo with a steady drumming rhythm with various Indian percussion like bells and tabla, keyboard harmony and string harmony. The song is romantic and tional. The song is a retro Bollywood love song with an average audio quality."
DQrdOgRb-oA,"['ambient', 'electronica', 'no singer', 'instrumental', 'granular synth', 'mellow sounding', 'warp effect', 'piano', 'uneasy', 'melancholic', 'nostalgic']",This is an ambient/electronica music piece. It is an instrumental piece. There is a granular synth playing a vague sounding melody while a warp effect enters and a piano starts playing gently. There is a nostalgic and melancholic feel to it. This piece could be playing in the soundtrack of a drama movie during a scene where the feeling of regret is emphasized.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is an /a music piece. It is an piece. There is a granular synth playing a vague sounding melody while a warp effect enters and a piano starts playing gently. There is a nostalgic and melancholic feel to it. This piece could be playing in the of a drama movie during a scene where the feeling of regret is emphasized.
DV5mynb77JM,"['live recording', 'electric guitar', 'intricate electric guitar playing', 'rock', 'arpeggio', 'dark', 'mysterious']",Here we have a guitarist playing an intricate rock motif on the electric guitar. We hear some rapid plucking of a melody that sounds dark and mysterious. This is a live recording.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Here we have a guitarist playing an intricate motif on the electric guitar. We hear some rapid plucking of a melody that sounds dark and mysterious. This is a live recording.
DW7Qe-50X_A,"['jordanian folk music', 'male vocal', 'arabic', 'rabab', 'strings', 'melancholic', 'solemn', 'slow tempo']",This is a Jordanian folk music piece. There is a male vocalist singing in the Arabic language in a melancholic manner. The melody is being played at a medium range by the rabab. There is a string section backing holding a single note. The atmosphere is solemn. This piece could be playing during a mourning scene in a drama movie that takes place in the Arab world.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a Jordanian music piece. There is a male vocalist singing in the Arabic language in a melancholic manner. The melody is being played at a medium range by the rabab. There is a string section backing holding a single note. The atmosphere is solemn. This piece could be playing during a mourning scene in a drama movie that takes place in the Arab .
DX4_QlYLq30,"['lullaby', 'no singer', 'instrumental', 'music box', 'gentle', 'calming', 'relaxing', 'sleep-inducing']",This is a lullaby music piece. It is an instrumental piece. There is a music box playing a gentle melody in the major key. The atmosphere is calming and relaxing. This piece could fit perfectly in a playlist meant to be played for babies before sleep. It could also be playing in the background at a daycare center.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a lullaby music piece. It is an piece. There is a music box playing a gentle melody in the major key. The atmosphere is calming and relaxing. This piece could fit perfectly in a playlist meant to be played for babies before sleep. It could also be playing in the background at a daycare center.
DaeJYtWgcoI,"['live band', 'very poor audio quality', 'ambient noises', 'chaotic harmony', 'bad recording', 'percussive bass line', 'metal band', 'college music festival', 'heavy metal drumming', 'guitar strumming', 'guitar lead', 'cymbals crashing', 'chaotic harmony', 'dissonant harmonies', 'groovy music', 'amateur band', 'youthful', 'energetic', 'spirited', 'teen spirit', 'instrumental music', 'fast tempo']","The song is instrumental.The tempo is fast with a strong metal drumming rhythm, groovy bass line, cymbals crashing, guitar lead and guitar rhythm. The song is chaotic and energetic. The song has very poor audio quality.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song is .The tempo is fast with a strong drumming rhythm, groovy bass line, cymbals crashing, guitar lead and guitar rhythm. The song is chaotic and energetic. The song has very poor audio quality."
DgVpK6r7JT4,"['anime', 'male voice', 'funny speaking', 'sneeze', 'hissing sounds', 'orchestra piece', 'brass section', 'timpani', 'rising pattern', 'dramatic', 'peculiar']","This is an excerpt from a dubbed anime. There is a male voice speaking in a funny manner. Then, a dramatic orchestra piece starts playing to imply something is about to happen. The brass section and the timpani are playing a rising pattern until a sneeze and hissing sounds can be heard. There is a peculiar feel to this track. Parts of it could be sampled for use in beat-making.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"This is an excerpt from a bed anime. There is a male voice speaking in a funny manner. Then, a dramatic orchestra piece starts playing to imply something is about to happen. The brass section and the timpani are playing a rising pattern until a sneeze and hissing sounds can be heard. There is a peculiar feel to this track. Parts of it could be sampled for use in beat-making."
DhnNZn8JjEQ,"['instrumental', 'medium tempo', 'keyboard harmony', 'waves', 'rhythmic guitar', 'sound of bell', 'sound of water', 'finger snapping sound', 'soft', 'mellow', 'pleasant', 'simple melody', 'spirited guitar']","This song is an instrumental. The tempo is medium with simple keyboard harmony, melodious guitar rhythm with the sound of a bell, waves and fingers snapping which could be a friction of fingers against the strings.The song is soft, melodic, pleasant, simple, calming and peaceful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"This song is an . The tempo is medium with simple keyboard harmony, melodious guitar rhythm with the sound of a bell, waves and fingers snapping which could be a friction of fingers against the strings.The song is soft, melodic, pleasant, simple, calming and peaceful."
DlU56FGTVEk,"['low quality', 'blues', 'electric guitar solo', 'passionate male vocal', 'energetic drums', 'brass melody', 'smooth bass', 'crushed', 'distorted', 'noisy']","The low quality record features a blues song played on some device and it features brass melody, electric guitar solo melody, energetic drums, smooth bass and passionate male vocal singing over it. It sounds crushed, distorted and noisy.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality record features a song played on some device and it features brass melody, electric guitar solo melody, energetic drums, smooth bass and passionate male vocal singing over it. It sounds crushed, distorted and noisy."
