aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['acoustic drums', 'chill', 'keyboard', 'mellow', 'slow tempo']","['drums', 'bass', 'dance', 'keyboard', 'happy']",2.0,['slow tempo'],['chill'],['mellow'],['acoustic drums'],9c43c0bb3b256fd597ace1463466ece5
"['claps', 'emotional', 'flat male vocal', 'groovy', 'groovy piano chords', 'male vocal', 'pop']","['emotional', 'drums', 'pop', 'folk']",1.5,"['groovy', 'groovy piano chords']",[],['emotional'],"['claps', 'flat male vocal', 'male vocal']",ea952af0687526a8049cfe8f10fa4279
"['chaotic', 'cheerful', 'drums', 'medium tempo', 'reggae', 'uptempo']","['electronic', 'energetic', 'drums', 'bass']",2.0,"['uptempo', 'medium tempo']",['reggae'],"['cheerful', 'chaotic']",[],35f522b35e6504958c6012f7f7488a3b
"['acoustic drums', 'groovy', 'piano', 'reggae', 'upbeat', 'uplifting']","['drums', 'bass', 'funk', 'reggae', 'jazz', 'piano']",2.0,"['upbeat', 'groovy']",[],['uplifting'],['acoustic drums'],2bf912bfe83915d01c77499e643ade8c
"['drums', 'electronic', 'electronic drums', 'energetic', 'medium tempo']","['energetic', 'drums', 'bass', 'electronic', 'indie']",0.8,['medium tempo'],[],['energetic'],['electronic drums'],6359b18fd51550f6fe4bbca3e9ba8c82
"['aggressive', 'dark', 'eerie', 'female voice', 'metal', 'mid tempo', 'no voices', 'punchy snare', 'soft rock', 'techno']",[],2.0,['mid tempo'],"['metal', 'techno']","['eerie', 'dark', 'soft rock', 'aggressive']","['female voice', 'no voices', 'punchy snare']",8435bb11259c1f5d487091611618bbd2
"['groovy', 'indie', 'nostalgic', 'passionate female vocal', 'passionate male vocal', 'punchy kick']","['emotional', 'indie', 'pop', 'piano']",1.5,['groovy'],[],['nostalgic'],"['passionate female vocal', 'punchy kick', 'passionate male vocal']",09b4a1e35b0ae7340eb9c3137ccfff46
"['acoustic drums', 'calming', 'chill', 'classical', 'gentle', 'jazz', 'mellow', 'reggae', 'slow to medium tempo', 'uptempo']","['piano', 'happy', 'jazz', 'classical']",0.5,"['uptempo', 'slow to medium tempo']","['chill', 'classical', 'reggae']","['mellow', 'gentle', 'calming']",['acoustic drums'],fc9ee544ac365b317f05d92e9d972af3
"['blues', 'energetic', 'guitar solo', 'male voice', 'slow tempo', 'upbeat']","['emotional', 'piano', 'classical']",2.0,"['slow tempo', 'upbeat']",['blues'],['energetic'],"['male voice', 'guitar solo']",d1b00a8477cfa4bd99366cedcd63c737
"['electronic', 'electronic drums', 'energetic', 'female voice', 'meditative', 'medium to uptempo', 'uptempo']","['electronic', 'emotional', 'piano', 'classical']",0.8,"['medium to uptempo', 'uptempo']",[],"['energetic', 'meditative']","['electronic drums', 'female voice']",6a59985d25410ad9dfa7b34198745b90
"['calm', 'calming', 'emotional', 'moderate tempo', 'movie music', 'no percussion', 'no voice', 'no voices']","['drums', 'happy', 'pop']",0.8,['moderate tempo'],['movie music'],"['emotional', 'calming', 'calm']","['no voices', 'no voice', 'no percussion']",5ea2c46434f7c707f5bfc8df8da8967a
"['classical', 'passionate', 'slow tempo', 'tambourine']","['emotional', 'strings', 'orchestral']",2.0,['slow tempo'],['classical'],['passionate'],['tambourine'],b695bef3820f0a56333cc7618ec62616
"['dark', 'drums', 'medium tempo', 'pop', 'slow tempo', 'strings']","['electronic', 'emotional', 'strings', 'piano']",1.5,"['medium tempo', 'slow tempo']",['pop'],['dark'],['drums'],6b98f63bdf3b6cf0fb45a25928bdfb14
"['dance', 'electronic drums', 'gospel', 'keyboard', 'medium tempo', 'spiritual']","['energetic', 'drums', 'bass', 'dance', 'keyboard', 'piano']",0.8,['medium tempo'],"['dance', 'gospel']",['spiritual'],['electronic drums'],38bc73863044ae5423841c85e43a5849
"['acoustic guitar', 'electronic dance music', 'energetic', 'epic', 'exciting', 'guitar solo', 'hip hop', 'medium tempo', 'passionate', 'sensual', 'slow tempo']","['drums', 'happy', 'pop']",1.0,"['medium tempo', 'slow tempo']","['hip hop', 'electronic dance music']","['sensual', 'epic', 'energetic', 'exciting', 'passionate']","['guitar solo', 'acoustic guitar']",5a6c6c48529f305904bd31d38a282254
"['emotional', 'groovy', 'mellow', 'passionate male vocal', 'pop', 'punchy snare']","['happy', 'indie', 'pop', 'drums']",0.5,['groovy'],[],"['emotional', 'mellow']","['passionate male vocal', 'punchy snare']",2e4d7bb05289deebbac842503ea18e2e
"['medium tempo', 'melancholic', 'percussion', 'pop', 'strings']",[],2.0,['medium tempo'],['pop'],['melancholic'],"['strings', 'percussion']",a1f23e80689fb5b518b8e5283f328b5d
"['classical', 'electronic music', 'emotional', 'ethereal', 'fast tempo', 'folk music', 'groovy bass line', 'passionate', 'passionate female vocal', 'slow tempo']","['electronic', 'emotional', 'happy', 'piano']",2.0,"['slow tempo', 'fast tempo']","['classical', 'electronic music', 'folk music']","['passionate', 'ethereal']","['passionate female vocal', 'groovy bass line']",863ca4a8c10de7153b2281f5a37112c9
"['emotional', 'male voice singing', 'medium to uptempo', 'piano', 'pop']","['energetic', 'rock', 'strings', 'pop', 'piano']",0.5,['medium to uptempo'],[],['emotional'],['male voice singing'],058ae28482fbe8739bebc3a7a082eb41
"['acoustic guitar', 'dance', 'flute', 'happy', 'rhythm', 'violin']","['energetic', 'drums', 'electronic', 'dance', 'ambient', 'violin']",2.0,['rhythm'],[],['happy'],"['acoustic guitar', 'flute']",156118f0fbc8009982486a0da78fe068
"['cheerful', 'classical', 'digital drums', 'flute', 'no voice', 'upbeat']","['electronic', 'emotional', 'piano']",0.5,['upbeat'],['classical'],['cheerful'],"['digital drums', 'no voice', 'flute']",79f324979e05365137d69d370bc7cef5
"['digital drums', 'fast tempo', 'groovy', 'guitar solo', 'house', 'no singer', 'psychedelic']","['energetic', 'electronic', 'dance', 'pop', 'keyboard', 'house']",0.5,"['groovy', 'fast tempo']",[],['psychedelic'],"['guitar solo', 'digital drums', 'no singer']",e96c92c31df751efb047f23fd99e2103
"['dance', 'drums', 'funky', 'guitar', 'happy', 'medium to uptempo', 'no percussion']","['drums', 'bass', 'pop', 'happy', 'violin', 'piano']",1.0,['medium to uptempo'],['dance'],"['funky', 'happy']","['guitar', 'no percussion']",36767abe6fa70607bbf2eedc626f42ad
"['drums', 'energetic', 'exciting', 'house', 'medium to uptempo', 'trumpets', 'uptempo']","['energetic', 'drums', 'rock', 'guitar']",0.5,"['medium to uptempo', 'uptempo']",['house'],"['energetic', 'exciting']",['trumpets'],8aa16d6a001107b1f552b710ec108f9b
"['ambient sounds', 'cheerful', 'dance', 'drums', 'female voice', 'funky', 'medium to uptempo', 'pop', 'pop rock', 'rock', 'uptempo']","['drums', 'emotional', 'indie', 'bass']",1.0,"['medium to uptempo', 'uptempo']","['rock', 'pop', 'dance', 'pop rock', 'ambient sounds']","['funky', 'cheerful']",['female voice'],7bb22abfab9c403025dd70075fa8abe9
"['energetic', 'passionate', 'percussion', 'soulful', 'uptempo']","['piano', 'happy', 'classical']",0.8,['uptempo'],['soulful'],"['passionate', 'energetic']",['percussion'],7d8b124eb7c63b9e3a9c5711db7e8d7c
"['electro pop', 'emotional', 'male vocal', 'medium tempo', 'rap']","['strings', 'happy', 'folk']",0.8,['medium tempo'],"['rap', 'electro pop']",['emotional'],['male vocal'],eaa8b74657a75bf2bda570df1304c63a
"['flat male vocal', 'gospel', 'moderate tempo', 'passionate']","['jazz', 'funk', 'piano']",0.8,['moderate tempo'],['gospel'],['passionate'],['flat male vocal'],8db7c0bdcbdd22e03320e40689a6473b
"['drums', 'epic', 'medium to uptempo', 'percussion', 'rock', 'techno']","['drums', 'emotional', 'strings', 'orchestral', 'piano']",0.8,['medium to uptempo'],"['rock', 'techno']",['epic'],['percussion'],4d634d76d5adb3a813416440e0d5a86b
"['bass', 'classical', 'digital drums', 'emotional', 'medium tempo', 'pop', 'slow tempo', 'strings', 'uptempo']","['drums', 'bass', 'pop', 'keyboard', 'happy', 'house']",2.0,"['uptempo', 'medium tempo', 'slow tempo']",['classical'],['emotional'],"['digital drums', 'strings']",74f4c28301ff1643114339c6135431ec
"['ambient sounds', 'dance', 'guitar', 'slow tempo', 'soothing']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz']",0.5,['slow tempo'],"['dance', 'ambient sounds']",['soothing'],[],5d7e34c4dfbc133444387010e1878b03
"['bass', 'classical music', 'emotional', 'pop', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",0.8,['slow tempo'],"['pop', 'classical music']",['emotional'],[],e59444b2e2d0225d58a19dce627e73c3
"['cinematic', 'dark', 'male voice singing', 'medium tempo', 'rock', 'sad']",[],2.0,['medium tempo'],"['cinematic', 'rock']","['dark', 'sad']",['male voice singing'],be6e154080f2b7cd163835a9fb5c4f77
"['e-bass', 'e-guitar', 'energetic', 'funky', 'pop', 'uptempo']",[],2.0,['uptempo'],['pop'],"['funky', 'energetic']","['e-bass', 'e-guitar']",8f54c3e206c235102ca1aa7dc2d9685d
"['acoustic drums', 'bass guitar', 'emotional', 'gospel', 'medium to uptempo', 'strings']",[],2.0,['medium to uptempo'],['gospel'],['emotional'],"['acoustic drums', 'bass guitar', 'strings']",bf15c1ce756ba7a76fac7a9f805e3aa2
"['cello', 'classical', 'fast tempo', 'folk', 'intense', 'medium tempo', 'moderate tempo', 'movie music', 'suspenseful', 'uptempo', 'violin']","['classical', 'emotional', 'orchestral', 'violin', 'piano']",1.0,"['fast tempo', 'uptempo', 'medium tempo', 'moderate tempo']","['movie music', 'folk']","['suspenseful', 'intense']",['cello'],640fca027c12cdc67401cb71cdb536d5
"['dreamy', 'electronic', 'electronic music', 'guitar', 'male voice', 'moderate tempo']","['emotional', 'jazz', 'guitar', 'piano']",0.5,['moderate tempo'],"['electronic music', 'electronic']",['dreamy'],['male voice'],f682772e92398ba49e32bcaf775338ad
"['dance', 'drums', 'energetic', 'uptempo']","['happy', 'pop', 'guitar']",1.0,['uptempo'],['dance'],['energetic'],['drums'],cb6e2a2792a6fb13af1e8dc13af5fac8
"['bass', 'electronic music', 'fast tempo', 'happy mood', 'intense', 'movie music', 'slow tempo']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.5,"['fast tempo', 'slow tempo']","['electronic music', 'movie music']","['intense', 'happy mood']",[],7840bb14b88eb6e572e4e9f77fda954e
"['blues', 'ethereal', 'groovy', 'male voice', 'no voice']","['emotional', 'keyboard', 'rock']",1.0,['groovy'],['blues'],['ethereal'],"['no voice', 'male voice']",2ce3ca3b694999a0839510f3bc7852b9
"['dance', 'drums', 'fast tempo', 'funk', 'upbeat', 'uptempo']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",0.5,"['upbeat', 'fast tempo', 'uptempo']",['dance'],[],[],ae3efb0abbcc5226e7d265f976219691
"['acoustic guitar', 'chaotic', 'energetic', 'male voice', 'no percussion', 'rock', 'slow tempo']","['electronic', 'energetic', 'bass']",0.5,['slow tempo'],['rock'],"['energetic', 'chaotic']","['male voice', 'no percussion', 'acoustic guitar']",074ea74909ae290d366ba5f6e85ea9b0
"['acoustic guitar', 'electronic drums', 'folk', 'groovy bass', 'male voice', 'medium tempo', 'passionate']","['happy', 'pop', 'guitar']",0.5,['medium tempo'],['folk'],['passionate'],"['acoustic guitar', 'male voice', 'electronic drums', 'groovy bass']",4cf1b4f399d49bb00440b8a6bd8b2e86
"['ambient sounds', 'emotional', 'medium tempo', 'passionate female vocal', 'soulful']","['ambient', 'happy', 'guitar']",2.0,['medium tempo'],"['ambient sounds', 'soulful']",['emotional'],['passionate female vocal'],89179fdb245033f517057f181009fd73
"['passionate', 'pop', 'uptempo', 'violin']","['energetic', 'dance', 'pop', 'keyboard', 'violin']",2.0,['uptempo'],[],['passionate'],[],93ab364ae0269b4e18c054205a7b79ed
"['aggressive', 'bass guitar', 'claps', 'electronic drums', 'energetic', 'groovy', 'keyboard', 'male vocal', 'punchy snare', 'r&b']",[],2.0,['groovy'],['r&b'],"['energetic', 'aggressive']","['electronic drums', 'bass guitar', 'keyboard', 'male vocal', 'claps', 'punchy snare']",4ee7d8bf7971736fb0f6ff92e2929d4b
"['bass', 'folk music', 'meditative', 'passionate', 'slow tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",2.0,['slow tempo'],['folk music'],"['passionate', 'meditative']",[],33c91b8dadeaf0f286cbe14337d944f5
"['exciting', 'folk', 'groovy', 'orchestra']","['emotional', 'pop', 'folk', 'bass']",1.5,['groovy'],[],['exciting'],['orchestra'],4c6c4f7027e1dcdcfbf86e4934c3e064
"['acoustic guitar', 'calm', 'emotional', 'female voice', 'folk', 'medium tempo', 'medium to uptempo']","['strings', 'happy', 'orchestral']",0.8,"['medium tempo', 'medium to uptempo']",['folk'],"['emotional', 'calm']","['acoustic guitar', 'female voice']",179f71b52a11cd37c83dcd3cac41cf4b
"['bass', 'classical', 'eerie', 'emotional', 'happy mood', 'moderate tempo', 'movie music', 'no voices', 'slow tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",0.8,"['moderate tempo', 'slow tempo']","['movie music', 'classical']","['happy mood', 'emotional', 'eerie']",['no voices'],b38da41d7eb8f757d1f21431ffc642ac
"['dance', 'guitar', 'happy mood', 'heavy metal', 'moderate tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",1.5,['moderate tempo'],['dance'],"['happy mood', 'heavy metal']",[],e71e04cbeee48eb083da76bea98bc557
"['energetic', 'flat male vocal', 'groovy piano chords', 'hip hop', 'no voices', 'passionate female vocal']","['emotional', 'piano', 'classical']",1.0,['groovy piano chords'],['hip hop'],['energetic'],"['flat male vocal', 'no voices', 'passionate female vocal']",30504651c5e921c75fe8b1a8d1be04e0
"['dramatic', 'electronic', 'flute', 'piano', 'slow']","['ambient', 'emotional', 'electronic', 'piano']",1.0,['slow'],[],['dramatic'],"['flute', 'piano']",1668f03aeb8eb7a4abfabb7d02018552
"['acoustic guitar', 'bass', 'electronic drums', 'energetic', 'groovy', 'movie music']","['electronic', 'emotional', 'piano']",1.5,['groovy'],['movie music'],['energetic'],"['electronic drums', 'bass', 'acoustic guitar']",b0b6f2f63f47598fe4c06da430a3a78e
"['cheerful', 'jazz', 'no singer', 'piano', 'upbeat']",[],2.0,['upbeat'],['jazz'],['cheerful'],"['no singer', 'piano']",560a050d60b1cfc27e6ef98c83ca52d0
"['bass guitar', 'dance', 'epic', 'male voice', 'piano', 'playful', 'uptempo']","['emotional', 'jazz', 'bass', 'piano']",2.0,['uptempo'],['dance'],"['epic', 'playful']","['male voice', 'bass guitar']",074c1fd235ffcff87404149d87291d10
"['electric guitar', 'electronic drums', 'electronic music', 'medium tempo', 'playful']","['electronic', 'happy', 'piano']",1.5,['medium tempo'],['electronic music'],['playful'],"['electronic drums', 'electric guitar']",3089d97e7bd26ceb6aac5ea991084810
"['flat male vocal', 'passionate', 'rock', 'uptempo']","['emotional', 'piano', 'classical']",1.0,['uptempo'],['rock'],['passionate'],['flat male vocal'],dc4281d41b81b786bf6b4b9aa01355a7
"['cheerful', 'dance', 'guitar', 'slow tempo', 'soothing', 'tambourine']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",2.0,['slow tempo'],['dance'],"['cheerful', 'soothing']",['tambourine'],604837d74f95c2d467f5d61bbe2bec45
"['emotional', 'flat male vocal', 'rock', 'slow tempo']","['piano', 'emotional', 'happy', 'classical']",1.0,['slow tempo'],['rock'],[],['flat male vocal'],182e779ddd0a277c29b87e573f6dedbe
"['harsh', 'male voice', 'moderate tempo', 'movie music', 'passionate', 'shimmering shakers', 'upbeat', 'uptempo']","['jazz', 'funk', 'piano']",1.5,"['uptempo', 'upbeat', 'moderate tempo']",['movie music'],"['harsh', 'passionate']","['male voice', 'shimmering shakers']",5bdc484939f84cb525c619f2892512fa
"['aggressive', 'electric guitar', 'groovy', 'punchy snare', 'rock']",[],2.0,['groovy'],['rock'],['aggressive'],"['electric guitar', 'punchy snare']",ead7dc456ac5dce1bced310a4030f0f5
"['classical', 'emotional', 'fast tempo', 'medium tempo', 'percussion', 'slow tempo']","['emotional', 'piano', 'classical']",0.5,"['fast tempo', 'slow tempo', 'medium tempo']",['classical'],['emotional'],['percussion'],d06fdb7177a718531a50afcff5cac075
"['acoustic guitar', 'calming', 'folk music', 'keyboard accompaniment', 'male vocalist', 'percussion', 'slow tempo']",[],2.0,['slow tempo'],['folk music'],['calming'],"['acoustic guitar', 'percussion', 'male vocalist', 'keyboard accompaniment']",0fa1e64766bd44ae8b113b84355a0b98
"['folk', 'guitar', 'happy', 'upbeat']","['guitar', 'rock', 'happy', 'folk', 'piano']",0.5,['upbeat'],[],['happy'],[],de9c3b32d33b61f7de4baf7141fad3af
"['hip hop', 'male singer', 'medium tempo', 'passionate', 'slow tempo', 'slower tempo']","['happy', 'pop', 'guitar']",0.8,"['slower tempo', 'slow tempo', 'medium tempo']",['hip hop'],['passionate'],['male singer'],e81989e9e4741a61f86bb17d108daf48
"['ambient sounds', 'fast tempo', 'flat male vocal', 'groovy piano chords', 'happy', 'moderate tempo', 'no voices']","['energetic', 'violin', 'classical']",1.0,"['moderate tempo', 'fast tempo', 'groovy piano chords']",['ambient sounds'],['happy'],"['no voices', 'flat male vocal']",812f03e725a94918e8f56b41e0641af6
"['cheerful', 'cinematic', 'medium tempo', 'piano', 'steady drumming rhythm']","['emotional', 'piano', 'classical']",2.0,['medium tempo'],['cinematic'],['cheerful'],"['piano', 'steady drumming rhythm']",bc8344fe0db864badda7f44b750dc49b
"['cinematic', 'dark', 'piano', 'slow tempo']","['drums', 'bass', 'pop', 'happy', 'piano']",0.8,['slow tempo'],['cinematic'],['dark'],[],f739ba6d1f36db7efbfa85032e13bd5c
"['fun', 'no voices', 'passionate female vocal', 'pop', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",1.0,['uptempo'],[],['fun'],"['passionate female vocal', 'no voices']",acfcd71aebf7e24679519b3a040af8f2
"['emotional', 'exciting', 'keyboard accompaniment', 'medium tempo', 'movie soundtrack', 'passionate', 'piano accompaniment', 'steady drumming rhythm']",[],2.0,['medium tempo'],['movie soundtrack'],"['passionate', 'emotional', 'exciting']","['steady drumming rhythm', 'keyboard accompaniment', 'piano accompaniment']",40fb27e0f1a65a18605102ea5f982bb2
"['classical', 'energetic', 'medium tempo', 'no voices', 'upbeat', 'uptempo']","['happy', 'rock', 'guitar']",2.0,"['uptempo', 'medium tempo', 'upbeat']",['classical'],['energetic'],['no voices'],d267ba4147e0ec0a6c18bcd20a8d0901
"['acoustic guitar', 'dance music', 'male voice', 'medium tempo', 'slow tempo', 'spiritual']","['ambient', 'energetic', 'piano']",2.0,"['slow tempo', 'medium tempo']",['dance music'],['spiritual'],"['male voice', 'acoustic guitar']",f6cfa485b6b27d3c476b640ac95bac43
"['classical', 'emotional', 'medium to uptempo', 'no voices', 'percussion', 'uptempo']","['electronic', 'emotional', 'piano', 'classical']",2.0,"['uptempo', 'medium to uptempo']",[],['emotional'],"['percussion', 'no voices']",8783e63659330b154bf6828d2a87efb7
"['acoustic drums', 'aggressive', 'bass guitar', 'danceable', 'eerie', 'energetic', 'medium tempo', 'rock music', 'upbeat']",[],2.0,"['medium tempo', 'upbeat']","['danceable', 'rock music']","['energetic', 'aggressive', 'eerie']","['acoustic drums', 'bass guitar']",c52963f42de86e295459c346657a144e
