instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"male singer, drums, punchy kick, electronic drums",intense,"reggae, electro pop, metal, country, electronic dance music, folk, western classical music, jazz, dance","groovy rhythm, groovy, medium tempo","male singer, drums, punchy kick, electronic drums, intense, reggae, electro pop, metal, country, electronic dance music, folk, western classical music, jazz, dance, groovy rhythm, groovy, medium tempo",sample_0363
"digital drums, clapping, piano, steady drumming",sad,gospel,"moderate tempo, slow tempo, medium to uptempo, beat boxing, groovy","digital drums, clapping, piano, steady drumming, sad, gospel, moderate tempo, slow tempo, medium to uptempo, beat boxing, groovy",sample_0364
"shimmering shakers, cello, keyboard harmony, percussion, no singer, female vocal, e-bass, steady drumming rhythm","emotional, sentimental, calming, cheerful, aggressive, exciting, intense",rapping,medium to uptempo,"shimmering shakers, cello, keyboard harmony, percussion, no singer, female vocal, e-bass, steady drumming rhythm, emotional, sentimental, calming, cheerful, aggressive, exciting, intense, rapping, medium to uptempo",sample_0365
female singer,"funky, suspenseful, passionate, positive, sad","rock music, soulful, dance song, rock, ambient sounds, reggae, dance music, dance pop, electronic music",fast tempo,"female singer, funky, suspenseful, passionate, positive, sad, rock music, soulful, dance song, rock, ambient sounds, reggae, dance music, dance pop, electronic music, fast tempo",sample_0366
male vocal,"mellow, exciting",cinematic,beatboxing,"male vocal, mellow, exciting, cinematic, beatboxing",sample_0367
"violin, drums, groovy bass, electric guitar, e-bass",romantic,blues,"slower tempo, syncopated harmony, groovy bas slime, groovy, dance groove","violin, drums, groovy bass, electric guitar, e-bass, romantic, blues, slower tempo, syncopated harmony, groovy bas slime, groovy, dance groove",sample_0368
keyboard harmony,"calming, uplifting, chaotic","folk, dance song, r&b",dance rhythm,"keyboard harmony, calming, uplifting, chaotic, folk, dance song, r&b, dance rhythm",sample_0369
"female singer, keyboard accompaniment, claps, punchy kick","nostalgic, suspenseful","ambient, metal, folk, electronic dance music, pop rock, folk song, chill, pop, jazz",groovy rhythm,"female singer, keyboard accompaniment, claps, punchy kick, nostalgic, suspenseful, ambient, metal, folk, electronic dance music, pop rock, folk song, chill, pop, jazz, groovy rhythm",sample_0370
e-bass,soft,dance music,mid tempo,"e-bass, soft, dance music, mid tempo",sample_0371
"orchestra, drums","energetic, inspiring","ambient sounds, techno","slow to medium tempo, groovy rhythm","orchestra, drums, energetic, inspiring, ambient sounds, techno, slow to medium tempo, groovy rhythm",sample_0372
"keyboard harmony, male vocal, digital drums, piano, male voice singing, tambourine","happy, energetic, people dancing","danceable, metal, dance music, trance",beatbox,"keyboard harmony, male vocal, digital drums, piano, male voice singing, tambourine, happy, energetic, people dancing, danceable, metal, dance music, trance, beatbox",sample_0373
"electric guitar, male voice","energetic, exciting","movie soundtrack, dance pop",groovy music,"electric guitar, male voice, energetic, exciting, movie soundtrack, dance pop, groovy music",sample_0374
"male voice, no percussion","mellow, sensual","dance, jazz","groovy bassline, medium tempo, groovy music","male voice, no percussion, mellow, sensual, dance, jazz, groovy bassline, medium tempo, groovy music",sample_0375
"bass guitar, no voice, female voice, punchy kick","inspiring, spiritual, soft rock, joyful","pop, movie soundtrack, ambient sounds, gospel, blues, reggae, metal, trap, trance","moderate tempo, dance groove, medium tempo, contemporary, upbeat, groovy rhythm","bass guitar, no voice, female voice, punchy kick, inspiring, spiritual, soft rock, joyful, pop, movie soundtrack, ambient sounds, gospel, blues, reggae, metal, trap, trance, moderate tempo, dance groove, medium tempo, contemporary, upbeat, groovy rhythm",sample_0376
e-bass,"fun, energetic","folk song, rock, electronic dance music, meditation","syncopated rhythms, upbeat","e-bass, fun, energetic, folk song, rock, electronic dance music, meditation, syncopated rhythms, upbeat",sample_0377
male voice,"sentimental, poignant, scary","jazz, danceable, soulful, electronic music","groovy bassline, syncopated","male voice, sentimental, poignant, scary, jazz, danceable, soulful, electronic music, groovy bassline, syncopated",sample_0378
"male singer, digital drums","passionate, heavy metal, eerie","dance, soulful, pop, techno, alternative rock, rock",medium tempo,"male singer, digital drums, passionate, heavy metal, eerie, dance, soulful, pop, techno, alternative rock, rock, medium tempo",sample_0379
"keyboard accompaniment, male vocal, acoustic drums, steady drumming rhythm, male vocalist, no percussion","nostalgic, funky, exciting, calming",dance music,slow tempo,"keyboard accompaniment, male vocal, acoustic drums, steady drumming rhythm, male vocalist, no percussion, nostalgic, funky, exciting, calming, dance music, slow tempo",sample_0380
"punchy kick, acoustic guitar, tambourine, digital drums","hypnotic, heavy metal, meditative, dreamy","pop, electronic, ambient sounds, ambient, rap, classical music, ambient noises","medium tempo, dance rhythm, slow tempo","punchy kick, acoustic guitar, tambourine, digital drums, hypnotic, heavy metal, meditative, dreamy, pop, electronic, ambient sounds, ambient, rap, classical music, ambient noises, medium tempo, dance rhythm, slow tempo",sample_0381
"claps, punchy snare, piano, flute",soft,orchestral,slow tempo,"claps, punchy snare, piano, flute, soft, orchestral, slow tempo",sample_0382
"strings, flute, male vocal, keyboard harmony",sentimental,"indie, classical music","uptempo, moderate tempo","strings, flute, male vocal, keyboard harmony, sentimental, indie, classical music, uptempo, moderate tempo",sample_0383
"shimmering shakers, acoustic guitar, female voice, claps, punchy kick, cello",melancholic,"dance pop, soul, classical music, soulful, electronic music, dance music, blues, western classical music",slow tempo,"shimmering shakers, acoustic guitar, female voice, claps, punchy kick, cello, melancholic, dance pop, soul, classical music, soulful, electronic music, dance music, blues, western classical music, slow tempo",sample_0384
"punchy kick, shimmering cymbals, orchestra","cheerful, hard rock",chill,rhythmic,"punchy kick, shimmering cymbals, orchestra, cheerful, hard rock, chill, rhythmic",sample_0385
"bass, passionate female vocal, groovy bass line, orchestra","sensual, energetic, positive, hard rock, funk",indie,groovy music,"bass, passionate female vocal, groovy bass line, orchestra, sensual, energetic, positive, hard rock, funk, indie, groovy music",sample_0386
"claps, male singer, keyboard accompaniment, bass, keyboard harmony","fun, nostalgic","trap, dance pop","fast tempo, groovy drumming rhythm","claps, male singer, keyboard accompaniment, bass, keyboard harmony, fun, nostalgic, trap, dance pop, fast tempo, groovy drumming rhythm",sample_0387
"shimmering cymbals, female voice",epic,"classical music, electronic",medium tempo,"shimmering cymbals, female voice, epic, classical music, electronic, medium tempo",sample_0388
male voice,"inspiring, soothing","techno, dance music","medium tempo, 4 on the floor kick pattern, uptempo, slow","male voice, inspiring, soothing, techno, dance music, medium tempo, 4 on the floor kick pattern, uptempo, slow",sample_0389
"cello, shimmering cymbals, no singer, tambourine, piano, trumpets, punchy kick, percussion, acoustic guitar, male vocal, orchestra",soothing,electronic music,"upbeat, distorted guitar rhythm","cello, shimmering cymbals, no singer, tambourine, piano, trumpets, punchy kick, percussion, acoustic guitar, male vocal, orchestra, soothing, electronic music, upbeat, distorted guitar rhythm",sample_0390
"orchestra, male vocal, bass guitar, electric guitar",energetic,"electronic dance music, trap","dance rhythm, beat boxing, medium fast tempo, groovy double bass, groovy bas slime, fast tempo","orchestra, male vocal, bass guitar, electric guitar, energetic, electronic dance music, trap, dance rhythm, beat boxing, medium fast tempo, groovy double bass, groovy bas slime, fast tempo",sample_0391
no singer,"sensual, melancholic","western classical music, cinematic",rising pattern,"no singer, sensual, melancholic, western classical music, cinematic, rising pattern",sample_0392
"male vocalist, bass, piano, acoustic guitar","emotional, scary, exciting, romantic",electronic,"moderate tempo, groovy rhythm, fast tempo","male vocalist, bass, piano, acoustic guitar, emotional, scary, exciting, romantic, electronic, moderate tempo, groovy rhythm, fast tempo",sample_0393
"passionate male vocal, acoustic guitar","emotional, psychedelic","hip hop, blues, rock",uptempo,"passionate male vocal, acoustic guitar, emotional, psychedelic, hip hop, blues, rock, uptempo",sample_0394
"tambourine, strings, punchy snare, groovy bass",hypnotic,"dance song, hip hop, jazz",afrobeat,"tambourine, strings, punchy snare, groovy bass, hypnotic, dance song, hip hop, jazz, afrobeat",sample_0395
"keyboard accompaniment, no voices, guitar, e-guitar",soft,country music,polyrhythms,"keyboard accompaniment, no voices, guitar, e-guitar, soft, country music, polyrhythms",sample_0396
"keyboard, punchy snare",soft,"jazz, latin dance music, folk","rhythmic speech, dance groove, slower tempo","keyboard, punchy snare, soft, jazz, latin dance music, folk, rhythmic speech, dance groove, slower tempo",sample_0397
"male vocalist, flat male vocal, piano accompaniment, groovy bass, punchy kick, bass","weird, uplifting, melancholic",chill,slow tempo,"male vocalist, flat male vocal, piano accompaniment, groovy bass, punchy kick, bass, weird, uplifting, melancholic, chill, slow tempo",sample_0398
"acoustic guitar, cello, punchy kick, female voice, male voice, passionate male vocal, drums, female singer","eerie, people dancing",pop,"uptempo, groovy, distorted guitar rhythm","acoustic guitar, cello, punchy kick, female voice, male voice, passionate male vocal, drums, female singer, eerie, people dancing, pop, uptempo, groovy, distorted guitar rhythm",sample_0399
male voice,"mellow, sentimental","jazz, rock, meditation, rapping",moderate tempo,"male voice, mellow, sentimental, jazz, rock, meditation, rapping, moderate tempo",sample_0400
piano,"energetic, heavy metal, suspenseful","rock, techno, classical music, folk","steady rhythm, rising pattern","piano, energetic, heavy metal, suspenseful, rock, techno, classical music, folk, steady rhythm, rising pattern",sample_0401
e-guitar,"people dancing, ethereal, passionate, weird, poignant, chaotic",soulful,"strong drumming rhythm, afrobeat","e-guitar, people dancing, ethereal, passionate, weird, poignant, chaotic, soulful, strong drumming rhythm, afrobeat",sample_0402
digital drums,"eerie, meditative, emotional, gentle, happy, hypnotic, weird","ballad, ambient sounds",medium tempo,"digital drums, eerie, meditative, emotional, gentle, happy, hypnotic, weird, ballad, ambient sounds, medium tempo",sample_0403
"male voice singing, no singer, drums, keyboard, punchy kick, female singer",romantic,pop rock,groovy piano chords,"male voice singing, no singer, drums, keyboard, punchy kick, female singer, romantic, pop rock, groovy piano chords",sample_0404
"no percussion, male voice, piano accompaniment","chaotic, funk, joyful, soothing, uplifting, energetic",chill,medium to uptempo,"no percussion, male voice, piano accompaniment, chaotic, funk, joyful, soothing, uplifting, energetic, chill, medium to uptempo",sample_0405
"bass guitar, male voice, clapping",passionate,"ballad, electronic music, electronic dance music","groovy, groovy synth bass","bass guitar, male voice, clapping, passionate, ballad, electronic music, electronic dance music, groovy, groovy synth bass",sample_0406
"passionate female vocal, piano, clapping, no percussion, bass","happy, funky",movie music,"slow tempo, groovy rhythm","passionate female vocal, piano, clapping, no percussion, bass, happy, funky, movie music, slow tempo, groovy rhythm",sample_0407
"groovy bass line, electronic drums","calm, aggressive, soft, mysterious, soothing, cheerful, playful",electronic dance music,"groovy, syncopated snare, groovy rhythm, moderate tempo, slow tempo","groovy bass line, electronic drums, calm, aggressive, soft, mysterious, soothing, cheerful, playful, electronic dance music, groovy, syncopated snare, groovy rhythm, moderate tempo, slow tempo",sample_0408
