instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"shimmering shakers, acoustic guitar, female voice, claps, punchy kick, cello",melancholic,"dance pop, soul, classical music, soulful, electronic music, dance music, blues, western classical music",slow tempo,"shimmering shakers, acoustic guitar, female voice, claps, punchy kick, cello, melancholic, dance pop, soul, classical music, soulful, electronic music, dance music, blues, western classical music, slow tempo",sample_0384
"punchy kick, shimmering cymbals, orchestra","cheerful, hard rock",chill,rhythmic,"punchy kick, shimmering cymbals, orchestra, cheerful, hard rock, chill, rhythmic",sample_0385
"bass, passionate female vocal, groovy bass line, orchestra","sensual, energetic, positive, hard rock, funk",indie,groovy music,"bass, passionate female vocal, groovy bass line, orchestra, sensual, energetic, positive, hard rock, funk, indie, groovy music",sample_0386
"claps, male singer, keyboard accompaniment, bass, keyboard harmony","fun, nostalgic","trap, dance pop","fast tempo, groovy drumming rhythm","claps, male singer, keyboard accompaniment, bass, keyboard harmony, fun, nostalgic, trap, dance pop, fast tempo, groovy drumming rhythm",sample_0387
"shimmering cymbals, female voice",epic,"classical music, electronic",medium tempo,"shimmering cymbals, female voice, epic, classical music, electronic, medium tempo",sample_0388
male voice,"inspiring, soothing","techno, dance music","medium tempo, 4 on the floor kick pattern, uptempo, slow","male voice, inspiring, soothing, techno, dance music, medium tempo, 4 on the floor kick pattern, uptempo, slow",sample_0389
"cello, shimmering cymbals, no singer, tambourine, piano, trumpets, punchy kick, percussion, acoustic guitar, male vocal, orchestra",soothing,electronic music,"upbeat, distorted guitar rhythm","cello, shimmering cymbals, no singer, tambourine, piano, trumpets, punchy kick, percussion, acoustic guitar, male vocal, orchestra, soothing, electronic music, upbeat, distorted guitar rhythm",sample_0390
"orchestra, male vocal, bass guitar, electric guitar",energetic,"electronic dance music, trap","dance rhythm, beat boxing, medium fast tempo, groovy double bass, groovy bas slime, fast tempo","orchestra, male vocal, bass guitar, electric guitar, energetic, electronic dance music, trap, dance rhythm, beat boxing, medium fast tempo, groovy double bass, groovy bas slime, fast tempo",sample_0391
no singer,"sensual, melancholic","western classical music, cinematic",rising pattern,"no singer, sensual, melancholic, western classical music, cinematic, rising pattern",sample_0392
"male vocalist, bass, piano, acoustic guitar","emotional, scary, exciting, romantic",electronic,"moderate tempo, groovy rhythm, fast tempo","male vocalist, bass, piano, acoustic guitar, emotional, scary, exciting, romantic, electronic, moderate tempo, groovy rhythm, fast tempo",sample_0393
"passionate male vocal, acoustic guitar","emotional, psychedelic","hip hop, blues, rock",uptempo,"passionate male vocal, acoustic guitar, emotional, psychedelic, hip hop, blues, rock, uptempo",sample_0394
"tambourine, strings, punchy snare, groovy bass",hypnotic,"dance song, hip hop, jazz",afrobeat,"tambourine, strings, punchy snare, groovy bass, hypnotic, dance song, hip hop, jazz, afrobeat",sample_0395
"keyboard accompaniment, no voices, guitar, e-guitar",soft,country music,polyrhythms,"keyboard accompaniment, no voices, guitar, e-guitar, soft, country music, polyrhythms",sample_0396
"keyboard, punchy snare",soft,"jazz, latin dance music, folk","rhythmic speech, dance groove, slower tempo","keyboard, punchy snare, soft, jazz, latin dance music, folk, rhythmic speech, dance groove, slower tempo",sample_0397
"male vocalist, flat male vocal, piano accompaniment, groovy bass, punchy kick, bass","weird, uplifting, melancholic",chill,slow tempo,"male vocalist, flat male vocal, piano accompaniment, groovy bass, punchy kick, bass, weird, uplifting, melancholic, chill, slow tempo",sample_0398
"acoustic guitar, cello, punchy kick, female voice, male voice, passionate male vocal, drums, female singer","eerie, people dancing",pop,"uptempo, groovy, distorted guitar rhythm","acoustic guitar, cello, punchy kick, female voice, male voice, passionate male vocal, drums, female singer, eerie, people dancing, pop, uptempo, groovy, distorted guitar rhythm",sample_0399
male voice,"mellow, sentimental","jazz, rock, meditation, rapping",moderate tempo,"male voice, mellow, sentimental, jazz, rock, meditation, rapping, moderate tempo",sample_0400
piano,"energetic, heavy metal, suspenseful","rock, techno, classical music, folk","steady rhythm, rising pattern","piano, energetic, heavy metal, suspenseful, rock, techno, classical music, folk, steady rhythm, rising pattern",sample_0401
e-guitar,"people dancing, ethereal, passionate, weird, poignant, chaotic",soulful,"strong drumming rhythm, afrobeat","e-guitar, people dancing, ethereal, passionate, weird, poignant, chaotic, soulful, strong drumming rhythm, afrobeat",sample_0402
digital drums,"eerie, meditative, emotional, gentle, happy, hypnotic, weird","ballad, ambient sounds",medium tempo,"digital drums, eerie, meditative, emotional, gentle, happy, hypnotic, weird, ballad, ambient sounds, medium tempo",sample_0403
"male voice singing, no singer, drums, keyboard, punchy kick, female singer",romantic,pop rock,groovy piano chords,"male voice singing, no singer, drums, keyboard, punchy kick, female singer, romantic, pop rock, groovy piano chords",sample_0404
"no percussion, male voice, piano accompaniment","chaotic, funk, joyful, soothing, uplifting, energetic",chill,medium to uptempo,"no percussion, male voice, piano accompaniment, chaotic, funk, joyful, soothing, uplifting, energetic, chill, medium to uptempo",sample_0405
"bass guitar, male voice, clapping",passionate,"ballad, electronic music, electronic dance music","groovy, groovy synth bass","bass guitar, male voice, clapping, passionate, ballad, electronic music, electronic dance music, groovy, groovy synth bass",sample_0406
"passionate female vocal, piano, clapping, no percussion, bass","happy, funky",movie music,"slow tempo, groovy rhythm","passionate female vocal, piano, clapping, no percussion, bass, happy, funky, movie music, slow tempo, groovy rhythm",sample_0407
"groovy bass line, electronic drums","calm, aggressive, soft, mysterious, soothing, cheerful, playful",electronic dance music,"groovy, syncopated snare, groovy rhythm, moderate tempo, slow tempo","groovy bass line, electronic drums, calm, aggressive, soft, mysterious, soothing, cheerful, playful, electronic dance music, groovy, syncopated snare, groovy rhythm, moderate tempo, slow tempo",sample_0408
"keyboard harmony, male vocal, acoustic drums, percussion, no singer","playful, intense, soothing, gentle, calming, exciting",jazz,upbeat,"keyboard harmony, male vocal, acoustic drums, percussion, no singer, playful, intense, soothing, gentle, calming, exciting, jazz, upbeat",sample_0409
"keyboard harmony, piano accompaniment",calming,"electronic dance music, dance, movie music",medium tempo,"keyboard harmony, piano accompaniment, calming, electronic dance music, dance, movie music, medium tempo",sample_0410
"steady drumming rhythm, percussion",ethereal,"dance music, soulful, pop song, electronic music, dance, dance pop, indie, hip hop",mid tempo,"steady drumming rhythm, percussion, ethereal, dance music, soulful, pop song, electronic music, dance, dance pop, indie, hip hop, mid tempo",sample_0411
"guitar, e-bass, female vocal, electric guitar, acoustic guitar, acoustic drums",sensual,"western classical music, country, chill","uptempo, fast tempo","guitar, e-bass, female vocal, electric guitar, acoustic guitar, acoustic drums, sensual, western classical music, country, chill, uptempo, fast tempo",sample_0412
"bass guitar, acoustic drums, electronic drums, shimmering cymbals, male vocalist",chaotic,"reggae, folk, electronic music",afrobeat,"bass guitar, acoustic drums, electronic drums, shimmering cymbals, male vocalist, chaotic, reggae, folk, electronic music, afrobeat",sample_0413
"no percussion, violin",psychedelic,pop song,medium tempo,"no percussion, violin, psychedelic, pop song, medium tempo",sample_0414
"female vocal, acoustic guitar, tambourine",energetic,"ambient, dance","groovy, fast tempo, moderate tempo","female vocal, acoustic guitar, tambourine, energetic, ambient, dance, groovy, fast tempo, moderate tempo",sample_0415
electric guitar,"hypnotic, emotional, dreamy, soft, playful, energetic, happy, calming","electronic dance music, soulful",slow tempo,"electric guitar, hypnotic, emotional, dreamy, soft, playful, energetic, happy, calming, electronic dance music, soulful, slow tempo",sample_0416
"male vocal, piano, female vocal, male vocalist, piano accompaniment, violin, punchy kick, male voice","mysterious, romantic, passionate","gospel, hip hop, latin dance music","slower tempo, slow tempo","male vocal, piano, female vocal, male vocalist, piano accompaniment, violin, punchy kick, male voice, mysterious, romantic, passionate, gospel, hip hop, latin dance music, slower tempo, slow tempo",sample_0417
"electric guitar, no singer, piano, bass, male singer, piano accompaniment, orchestra, punchy kick",sentimental,hip hop,fast tempo,"electric guitar, no singer, piano, bass, male singer, piano accompaniment, orchestra, punchy kick, sentimental, hip hop, fast tempo",sample_0418
"bass guitar, no percussion","passionate, spiritual",movie music,uptempo,"bass guitar, no percussion, passionate, spiritual, movie music, uptempo",sample_0419
"male singer, no voice, male vocalist, clapping, shimmering shakers, shimmering cymbals","passionate, playful, epic, nostalgic",techno,fast tempo,"male singer, no voice, male vocalist, clapping, shimmering shakers, shimmering cymbals, passionate, playful, epic, nostalgic, techno, fast tempo",sample_0420
"punchy snare, no voices","emotional, soothing","country music, folk song",slow to medium tempo,"punchy snare, no voices, emotional, soothing, country music, folk song, slow to medium tempo",sample_0421
"piano, cello",dreamy,"metal, indie","medium tempo, groovy","piano, cello, dreamy, metal, indie, medium tempo, groovy",sample_0422
"digital drums, no percussion, female singer, e-bass",sentimental,"alternative rock, dance, ambient sounds, electronic dance music, electro pop, rock music, danceable",beatbox,"digital drums, no percussion, female singer, e-bass, sentimental, alternative rock, dance, ambient sounds, electronic dance music, electro pop, rock music, danceable, beatbox",sample_0423
electronic drums,"dark, cheerful, scary, harsh, intense, passionate, uplifting",r&b,rhythm,"electronic drums, dark, cheerful, scary, harsh, intense, passionate, uplifting, r&b, rhythm",sample_0424
bass,intense,"folk, pop song, country",uptempo,"bass, intense, folk, pop song, country, uptempo",sample_0425
"violin, passionate male vocal, strings, female voice, acoustic drums, keyboard accompaniment","playful, sad",movie soundtrack,slow tempo,"violin, passionate male vocal, strings, female voice, acoustic drums, keyboard accompaniment, playful, sad, movie soundtrack, slow tempo",sample_0426
"electric guitar, acoustic drums, female singer, e-guitar, flat male vocal","happy, meditative, energetic, melancholic",jazz,fast tempo,"electric guitar, acoustic drums, female singer, e-guitar, flat male vocal, happy, meditative, energetic, melancholic, jazz, fast tempo",sample_0427
"bass guitar, male vocal, trumpets, keyboard accompaniment","uplifting, emotional","danceable, pop, electronic dance music, trap, rapping",groovy music,"bass guitar, male vocal, trumpets, keyboard accompaniment, uplifting, emotional, danceable, pop, electronic dance music, trap, rapping, groovy music",sample_0428
e-guitar,"mellow, aggressive, soft, eerie, sentimental, happy, playful","ambient sounds, soul, folk music",slick drumming rhythm,"e-guitar, mellow, aggressive, soft, eerie, sentimental, happy, playful, ambient sounds, soul, folk music, slick drumming rhythm",sample_0429
"tambourine, cello",scary,"country music, metal","medium tempo, fast tempo, moderate tempo","tambourine, cello, scary, country music, metal, medium tempo, fast tempo, moderate tempo",sample_0430
