ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
V3Vvp5HS90k,20,30,"/m/015lz1,/m/02fxyj,/m/04rlf","['male and female voices', 'vocal harmony', 'voice effects']",The music features a group of male and female voices singing a melody in vocal harmony. Two of them are playing the melody on different pitches and at least another two are accompanying them with a rhythmic pattern that's sung with a voice effect.,2,True,True,V3Vvp5HS90k.wav,0.3376341462135315,1.2172233010291045
TkclVqlyKx4,40,50,"/m/0192l,/m/085jw","['live performance', 'scottish music', 'bagpipes', 'snare drums', 'marching percussion', 'bagpipe melody']",This is a live performance featuring bagpipes and a marching percussion section. The bagpipes are characteristic of Scottish music and the motif they play in unison is uplifting.,3,False,False,TkclVqlyKx4.wav,0.513678789138794,1.8578068161963408
opu2tXoVNKU,130,140,"/m/04rlf,/m/06cqb","['male vocalist', 'medium tempo', 'keyboard harmony', 'emotional', 'youthful', 'passionate', 'emotional punchy bass line', 'funky drumming', 'female vocal backup', 'reggae', 'inspirational', 'emotional', 'sentimental', 'persuasive', 'impactful', 'soothing', 'melodic', 'engaging', 'captivating', 'groovy']","A male vocalist sings this beautiful Reggae song. The tempo is medium with a keyboard harmony, punchy and infectious bass line and funky drumming with harmonic vocal backup. The song talks about world peace, kindness towards humankind and unity. The song is inspirational, passionate, youthful, emotional,persuasive,impactful, melodic , engaging and captivating.",7,False,False,opu2tXoVNKU.wav,0.49779465794563293,1.0604648734091704
IJcLW4arT6s,70,80,"/m/04rlf,/m/07pxg6y","['loud wind sound effects', 'clothes movement sound effects', 'exhale sound effect', 'background industrial impacts', 'metallic impact sound effect', 'wooden impact sound effect', 'video game ambience', 'low quality']","The low quality recording features a background sound ambience and atmosphere of a video game that consists of clothes movement, loud wind, exhale, background industrial impacts, metallic impact and wooden impact sound effects. It sounds like an action act, judging by the exhale and some metallic and wooden impacts.",4,False,True,IJcLW4arT6s.wav,0.3564121127128601,1.5930782700537627
4HhJneiP-hY,0,10,"/m/04rlf,/t/dd00037","['orchestra', 'winds section', 'timpani', 'rising pattern', 'dramatic', 'sound effects', 'thunder']","There is an orchestra composed of the winds section and the timpani playing a dramatic tune with a rising melody. Afterwards, a thunder sound effect can be heard. Sounds from this piece can be sampled for use in advertisement jingles or in beat-making.",9,False,False,4HhJneiP-hY.wav,0.7363795042037964,1.0113819981574004
W7KbboEOmeM,30,40,"/m/01jnbd,/m/02rr_,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0g12c5","['e-guitar', 'drums', 'e-bass', 'atmospheric', 'medium tempo']",Someone is playing an e-guitar on top of another e-guitar. The guitar is full of reverb/echo. A soft drum/percussive pattern is playing along with a e-bassline. This song sounds dreamy due to the reverb and the slow melodic playing. This song may be playing in a live event.,6,False,True,W7KbboEOmeM.wav,0.5296602845191956,1.101418509578604
DgqPgNqW2hE,50,60,"/m/0155w,/m/04rlf","['female singer', 'lilting melody', 'vocal vibrato', 'avant-garde', 'string section accompaniment', 'piano accompaniment', 'steady drumming rhythm', 'snare playing', 'retro pop hits', 'avante-garde', 'french jazz', 'retro jazz', 'pleasant', 'emotional', 'it’s a wonderful life', 'carefree', 'love song', 'retro hits', 'vintage pop', 'vintage jazz', 'cheerful', 'romantic']","A female singer sings this beautiful vintage French melody. The song is medium tempo with a steady drum rhythm, steady bass line, piano accompaniment , string section harmony and some lush snare play. The song is romantic and cheerful with an avant-garde nature.",1,False,False,DgqPgNqW2hE.wav,0.5923551321029663,0.9702197457312529
L2-EGNKzUAQ,40,50,"/m/04rlf,/m/0gywn","['pop', 'passionate male vocal', 'wide harmonizing background vocals', 'clapping', 'shimmering cymbals', 'groovy bass', 'soft kick hits', 'addictive', 'happy', 'joyful']","The Pop song features a passionate male vocal, alongside wide harmonizing background vocals, singing over clapping, shimmering cymbals, groovy bass and soft kick hits. It sounds addictive, happy and joyful.",4,False,False,L2-EGNKzUAQ.wav,0.5724577307701111,1.050572230911154
BHDhHO7J-Oo,30,40,"/m/04rlf,/m/06_fw","['low quality', 'hip hop', 'female opera vocal', 'punchy snare', 'sustained violin melody', 'heartbeat kick pattern', 'simlpe hi hats', 'simple piano chords', 'smooth bass', 'epic', 'powerful', 'skateboard sound effects', 'noisy', 'unbalanced stereo image', 'energetic cymbal crash', 'inspiring']","The low quality recording features a hip hop beat and some skateboard sound effects in the background. The beat consists of female opera vocalists that sing over punchy snare and kick hits, simple hi hats, energetic crash cymbals, simple piano chords, smooth bass and sustained strings melody. It sounds epic and powerful, almost inspiring. The stereo image is unbalanced, since the snare hits are panned a bit to the right channel, and overall the left channel is a bit louder.",4,False,True,BHDhHO7J-Oo.wav,0.48526597023010254,1.1251540924071257
N_LKZjw9DLk,60,70,"/m/015lz1,/m/04rlf,/m/074ft,/m/07brj,/m/0dq0md","['hindi song', 'female voice singing', 'high pitch', 'strings', ""percussion's"", 'slower to medium tempo', 'amateur recording']",This song contains a female voice singing in a high pitch along to strings playing their own supportive melody and percussion's holding a groove with different elements. This is an amateur recording. This song may be playing at a gym during dancing classes.,6,False,True,N_LKZjw9DLk.wav,0.442702054977417,1.1504576350211089
8fInAz_GICs,0,10,"/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['marching band', 'rhythm', 'instrumental', 'snare drum', 'bass drum']",This is a marching band piece. The only instruments playing are a snare drum and a bass drum. The snare drum is playing a drumroll while the bass drum is keeping the rhythm. This piece could be sampled for use in beat-making. It could also be playing in the background at a national holiday parade.,9,False,False,8fInAz_GICs.wav,0.5786287188529968,0.933900609111685
fhWzjWZqzvs,20,30,"/m/02x8m,/m/04rlf,/m/0gywn","['low quality', 'northern soul', 'passionate female vocal', 'groovy piano chords progression', 'groovy bass', 'shimmering tambourine', 'muddy kick', 'punchy snare', 'groovy church organ melody', 'passionate', 'easygoing', 'disco', 'thin', 'sentimental', 'nostalgic']","The low quality recording features a Northern Soul song that consists of passionate female vocal singing over groovy piano chords, groovy bass, shimmering tambourine layered with punchy snare hits, muddy kick hits and groovy church organ melody. It sounds thin, but also easygoing, nostalgic, sentimental and passionate - like something you would hear in clubs during 60s and 70s.",4,True,True,fhWzjWZqzvs.wav,0.5338517427444458,0.9886216069220488
eQHQWb6FCio,60,70,"/m/02cjck,/m/04rlf,/t/dd00031","['child singing', 'male backup singing', 'vocal harmony', 'play time', 'children', 's favourite', 'retro classics', 'vintage kids songs', 'vintage pop hits', 'kid’s game tune', 'medium tempo', 'tambourine percussions', 'dancing around', 'playful adventure', 'bad quality audio', 'medium tempo', 'tambourine ke russian', 'steady drumming rhythm', 'synth horn section', 'trumpets playing', 'anime tv show tune', 'positive', 'cheerful', 'playful']","A child sings this playful melody accompanied by an adult in vocal harmony. The song is medium tempo with a steady drumming rhythm, tambourine percussion , keyboard harmony, horns playing and a playful keyboard bass line. The song is cheerful and playful. The song is an anime tv show tune or a children’s song.",1,False,True,eQHQWb6FCio.wav,0.6122645139694214,0.9392160917281096
nrcfdP6LrLo,30,40,"/m/04rlf,/m/0glt670,/t/dd00034","['low quality', 'hip hop', 'flat male vocal', 'reverberant female vocal melody', 'punchy snare', 'punchy kick', 'shimmering hi hats', 'groovy bass', 'mellow piano chord progression', 'easygoing', 'chill', 'groovy', 'reverberant']","The low quality recording features a hip hop song that consists of flat male vocals talking over reverberant female vocal melody, punchy snare and kick hits, shimmering hi hats, groovy bass and mellow piano chord progression. It has a lot of reverb on it and it sounds easygoing, chill and groovy - like something you would listen to on a car ride.",4,True,True,nrcfdP6LrLo.wav,0.5513507127761841,1.2758920932768767
0DYH0sqDXB8,30,40,"/m/02x8m,/m/04rlf,/m/0gywn","['low quality', 'synth pad chords', 'punchy snare', 'heartbeat kick', 'shimmering hi hats', 'synth keys chords', 'easygoing', 'chill', 'groovy']","The low quality recording features synth pad chords and synth keys chords played over punchy snare, heartbeat kick and shimmering hi hats. It sounds easygoing, chill and groovy.",4,False,False,0DYH0sqDXB8.wav,0.6224086284637451,1.2582623506545012
Or4CALipjig,30,40,"/m/04rlf,/m/07kc_","['theremin', 'acoustic drums', 'e-bass', 'acoustic guitar', 'medium tempo']",Someone is playing a melody on a theremin along with acoustic drums holding a groove with 8th notes on the ride while an e-bass and an acoustic guitar are playing along. The acoustic guitar is being strummed. This song may be playing on a relaxed car ride.,6,False,True,Or4CALipjig.wav,0.575675368309021,0.8675780440329497
-m5ZlWziIeA,200,210,"/m/01hgjl,/m/02lkt,/m/03mb9,/m/04rlf","['amateur recording', 'vinyl scratching', 'programmed percussion', 'bass', 'synth sounds', 'moderate tempo', 'male voice', 'dj song']",This amateur recording features a vinyl scratch being played on a DJ console. This is accompanied by programmed percussion playing a simple beat at a fast tempo. The hi-hat is struck in eighth notes. The snare and kick are played in a unique pattern. A synth plays a two-note lick at different intervals. Other instruments are not audible as the audio quality is low.,0,False,False,-m5ZlWziIeA.wav,0.2477884292602539,1.1834834958075469
xCLzxuZE3yg,30,40,"/m/02bxd,/m/04rlf","['instrumental', 'fast tempo', 'hand percussion accompaniment', 'continuous droning', 'meditative', 'enthusiastic', 'spirited', 'buoyant', 'didgeridoo harmony', 'rhythmic beat', 'catchy', 'groovy', 'unique sound', 'unconventional music']","This music is instrumental. The tempo is fast with a groovy didgeridoo harmony with percussion accompaniment. The music is upbeat, catchy, funky, unconventional, engaging, punchy and fun. This music is a Didgeridoo instrumental.",7,False,False,xCLzxuZE3yg.wav,0.4087218642234802,1.1635964656828826
6-MdbipzKS0,30,40,"/m/04rlf,/m/06rqw","['male vocalists', 'duet', 'fast tempo', 'electronic music', 'spirited', 'buoyant', 'club music', 'dance music', 'dance pop', 'techno music', 'digital music', 'synthesiser arrangements', 'deep house', 'lively', 'youthful', 'shakers', 'digital drums', 'lively singing']","This song is a lively duet by two male voices. The tempo is fast with amplified piano, infectious drumming; tambourine beats and synthesiser arrangements. The song is youthful,fun, happy, groovy, energetic, buoyant, and high spirited. This song is called Deep House.",7,False,False,6-MdbipzKS0.wav,0.5626254677772522,0.9980802083968108
RPqz3vJYMLQ,40,50,"/m/02mscn,/m/0342h,/m/04rlf,/m/04szw,/m/064t9,/m/074ft","['compilation', 'poor quality', 'christian pop', 'male vocal', 'female vocal', 'melodic singing', 'electric guitar', 'bass guitar', 'acoustic drums', 'major key', 'positive', 'uplifting', 'religious']",This is a poor quality Christian pop music compilation. There are many pieces sung by male and female voices melodically. The usual theme of the instrumental backing consists of a tune played in major key by an electric guitar and a bass guitar alongside a simple acoustic drum beat. The overall atmosphere is uplifting. This mix could be used in a movie to imply the sounds coming from a gospel radio station in passing.,9,True,True,RPqz3vJYMLQ.wav,0.4727175533771515,0.9978354121207182
UcS5U1mpbAE,30,40,"/m/0326g,/m/04rlf,/m/07s72n,/m/0m0jc","['instrumental', 'electronic music', 'muddled music', 'distorted sound', 'synthesiser arrangement', 'rhythmic bass lines', 'slick drumming', 'whooshing sounds', 'slide whistle', 'inferior audio quality', 'sound oftapping']","This song is an electronic instrumental. His tempo is medium with atmospheric synthesiser, slick drumming and boomy, rhythmic bass drops , slide whistle along with a tapping sound. The music is distorted and muddled as the audio quality is mediocre.",7,False,True,UcS5U1mpbAE.wav,0.5437971949577332,1.2291115666388457
3UHHjbO0ThM,30,40,"/m/04rlf,/t/dd00035","['synth rock/pop', 'acoustic drums', 'drumroll', 'synth lead sound', 'brass/string section', 'fast tempo', 'adventures']",This audio contains an acoustic drum set playing fast snare rolls and then adding in a kick on every beat along with some crash hits. A synthesizer is playing a fast lead melody in the upper register. Then the song breaks into the next part and a brass/string section is playing a melody changing note on every beat together with the kick. This song may be playing for a fast paced video-game.,6,False,False,3UHHjbO0ThM.wav,0.4737997353076935,1.0158698702811186
