instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"acoustic guitar, bass guitar, clapping, male vocal, male vocalist, percussion",calming,"jazz, r&b","moderate tempo, rhythmic patter, medium to uptempo, mid tempo, medium tempo, rhythmic acoustic guitar","acoustic guitar, bass guitar, clapping, male vocal, male vocalist, percussion, calming, jazz, r&b, moderate tempo, rhythmic patter, medium to uptempo, mid tempo, medium tempo, rhythmic acoustic guitar",sample_0597
"groovy bass, steady drumming","emotional, inspiring, ethereal",rap,"uptempo, medium tempo","groovy bass, steady drumming, emotional, inspiring, ethereal, rap, uptempo, medium tempo",sample_0598
"keyboard, piano, groovy bass, bass guitar, no percussion, male vocalist, no singer","mysterious, scary, positive, emotional, uplifting","reggae, electronic dance music","steady rhythm, medium to uptempo","keyboard, piano, groovy bass, bass guitar, no percussion, male vocalist, no singer, mysterious, scary, positive, emotional, uplifting, reggae, electronic dance music, steady rhythm, medium to uptempo",sample_0599
"claps, acoustic guitar","passionate, mellow, cheerful",soulful,medium fast tempo,"claps, acoustic guitar, passionate, mellow, cheerful, soulful, medium fast tempo",sample_0600
male voice singing,"epic, happy mood, intense",electronic music,"uptempo, beat boxing","male voice singing, epic, happy mood, intense, electronic music, uptempo, beat boxing",sample_0601
"percussion, strings, bass guitar, violin, male singer, claps, drums, flute",hypnotic,"rap, folk song",rhythmic,"percussion, strings, bass guitar, violin, male singer, claps, drums, flute, hypnotic, rap, folk song, rhythmic",sample_0602
"passionate female vocal, groovy bass, bass guitar, keyboard, no singer, no voice","joyful, hypnotic, psychedelic, emotional, hard rock, mysterious, happy, eerie, exciting","dance music, indie, hip hop","groovy, fast tempo","passionate female vocal, groovy bass, bass guitar, keyboard, no singer, no voice, joyful, hypnotic, psychedelic, emotional, hard rock, mysterious, happy, eerie, exciting, dance music, indie, hip hop, groovy, fast tempo",sample_0603
"shimmering shakers, electronic drums, percussion, e-guitar","soothing, scary","trap, r&b, meditation",strong drumming rhythm,"shimmering shakers, electronic drums, percussion, e-guitar, soothing, scary, trap, r&b, meditation, strong drumming rhythm",sample_0604
"no voice, acoustic drums, strings, no voices, percussion, female voice, steady drumming",eerie,"alternative rock, ambient, chill, blues",medium tempo,"no voice, acoustic drums, strings, no voices, percussion, female voice, steady drumming, eerie, alternative rock, ambient, chill, blues, medium tempo",sample_0605
"digital drums, bass guitar, acoustic guitar, no percussion, e-bass, flat male vocal","sad, cheerful",rock music,"slower tempo, moderate tempo","digital drums, bass guitar, acoustic guitar, no percussion, e-bass, flat male vocal, sad, cheerful, rock music, slower tempo, moderate tempo",sample_0606
"acoustic drums, male voice singing","sentimental, dark","dance song, techno, ambient","groovy, upbeat, dance rhythm","acoustic drums, male voice singing, sentimental, dark, dance song, techno, ambient, groovy, upbeat, dance rhythm",sample_0607
acoustic guitar,soft rock,orchestral,"upbeat, groovy bass lines, moderate tempo, groovy rhythm, groovy","acoustic guitar, soft rock, orchestral, upbeat, groovy bass lines, moderate tempo, groovy rhythm, groovy",sample_0608
e-bass,cheerful,pop,medium tempo,"e-bass, cheerful, pop, medium tempo",sample_0609
"electric guitar, female singer, e-bass, passionate female vocal, keyboard","cheerful, psychedelic, sentimental","electronic dance music, dance music","slower to medium tempo, medium fast tempo","electric guitar, female singer, e-bass, passionate female vocal, keyboard, cheerful, psychedelic, sentimental, electronic dance music, dance music, slower to medium tempo, medium fast tempo",sample_0610
keyboard harmony,"funky, passionate",ambient sounds,"groovy synth bass, fast tempo","keyboard harmony, funky, passionate, ambient sounds, groovy synth bass, fast tempo",sample_0611
"flat male vocal, acoustic drums, electronic drums",suspenseful,"ambient noises, chill, dance song, danceable, pop, r&b, electronic dance music, alternative rock, jazz",groovy,"flat male vocal, acoustic drums, electronic drums, suspenseful, ambient noises, chill, dance song, danceable, pop, r&b, electronic dance music, alternative rock, jazz, groovy",sample_0612
"electronic drums, keyboard, flat male vocal, male voice, acoustic drums","energetic, harsh, nostalgic, soothing, aggressive, calming","electronic, country, movie music, rock music, dance","moderate tempo, medium fast tempo","electronic drums, keyboard, flat male vocal, male voice, acoustic drums, energetic, harsh, nostalgic, soothing, aggressive, calming, electronic, country, movie music, rock music, dance, moderate tempo, medium fast tempo",sample_0613
electronic drums,"spiritual, exciting",rap,medium to uptempo,"electronic drums, spiritual, exciting, rap, medium to uptempo",sample_0614
"clapping, male vocal, bass guitar",weird,"movie soundtrack, country music, country",uptempo,"clapping, male vocal, bass guitar, weird, movie soundtrack, country music, country, uptempo",sample_0615
"orchestra, male voice, passionate male vocal, guitar solo","psychedelic, sad, soft",folk,dance rhythm,"orchestra, male voice, passionate male vocal, guitar solo, psychedelic, sad, soft, folk, dance rhythm",sample_0616
"passionate female vocal, flat male vocal, female voice, shimmering shakers","calming, gentle, sentimental, suspenseful, funky, dark, exciting, uplifting","pop song, ambient, electro pop, danceable, trance, r&b, blues, techno","moderate tempo, fast tempo","passionate female vocal, flat male vocal, female voice, shimmering shakers, calming, gentle, sentimental, suspenseful, funky, dark, exciting, uplifting, pop song, ambient, electro pop, danceable, trance, r&b, blues, techno, moderate tempo, fast tempo",sample_0617
"male singer, bass, digital drums, keyboard, piano, punchy snare, acoustic guitar, violin","hard rock, meditative, soothing, ethereal, positive","electro pop, movie soundtrack, ambient noises",slow,"male singer, bass, digital drums, keyboard, piano, punchy snare, acoustic guitar, violin, hard rock, meditative, soothing, ethereal, positive, electro pop, movie soundtrack, ambient noises, slow",sample_0618
"e-bass, steady drumming",emotional,pop,groovy,"e-bass, steady drumming, emotional, pop, groovy",sample_0619
"acoustic drums, bass, electronic drums, acoustic guitar, female voice",meditative,"gospel, rock, ambient noises",syncopated harmony,"acoustic drums, bass, electronic drums, acoustic guitar, female voice, meditative, gospel, rock, ambient noises, syncopated harmony",sample_0620
"orchestra, bass guitar","funky, dark, hard rock","danceable, trap, hip hop, country music, reggae, latin dance music","medium tempo, upbeat","orchestra, bass guitar, funky, dark, hard rock, danceable, trap, hip hop, country music, reggae, latin dance music, medium tempo, upbeat",sample_0621
"violin, electric guitar, male singer, acoustic drums","fun, soft",orchestral,"strong drumming rhythm, slow tempo, medium tempo, groovy rhythm","violin, electric guitar, male singer, acoustic drums, fun, soft, orchestral, strong drumming rhythm, slow tempo, medium tempo, groovy rhythm",sample_0622
male singer,scary,"folk music, gospel, reggae, electronic music, latin dance music","moderate tempo, slower tempo, uptempo, medium tempo","male singer, scary, folk music, gospel, reggae, electronic music, latin dance music, moderate tempo, slower tempo, uptempo, medium tempo",sample_0623
"female vocal, male voice singing, e-guitar",soft rock,"metal, blues, soulful",uptempo,"female vocal, male voice singing, e-guitar, soft rock, metal, blues, soulful, uptempo",sample_0624
"piano accompaniment, no voices, male voice","happy, chaotic",dance music,groovy rhythm,"piano accompaniment, no voices, male voice, happy, chaotic, dance music, groovy rhythm",sample_0625
electric guitar,"mellow, exciting",dance music,"groovy, medium fast tempo","electric guitar, mellow, exciting, dance music, groovy, medium fast tempo",sample_0626
"e-bass, no singer, acoustic drums, bass guitar",calming,"trap, gospel, pop, ambient sounds",rhythmic patter,"e-bass, no singer, acoustic drums, bass guitar, calming, trap, gospel, pop, ambient sounds, rhythmic patter",sample_0627
"keyboard, groovy bass line, digital drums, guitar solo","people dancing, scary, dramatic, dark",electronic music,groovy,"keyboard, groovy bass line, digital drums, guitar solo, people dancing, scary, dramatic, dark, electronic music, groovy",sample_0628
piano,"mellow, epic, happy, calming",ambient,"upbeat, beatboxing","piano, mellow, epic, happy, calming, ambient, upbeat, beatboxing",sample_0629
electronic drums,"meditative, nostalgic","jazz, orchestral","slow to medium tempo, groovy rhythm, groovy, rhythmic speech","electronic drums, meditative, nostalgic, jazz, orchestral, slow to medium tempo, groovy rhythm, groovy, rhythmic speech",sample_0630
"female vocal, drums",melancholic,rock music,"upbeat, fast tempo","female vocal, drums, melancholic, rock music, upbeat, fast tempo",sample_0631
"female voice, no singer, no voice, flute","emotional, sensual, uplifting, calm, hard rock, mysterious, passionate",folk,beat boxing,"female voice, no singer, no voice, flute, emotional, sensual, uplifting, calm, hard rock, mysterious, passionate, folk, beat boxing",sample_0632
"piano, no voice, female voice, e-guitar, tambourine","calming, energetic, exciting","blues, metal, electro pop","groovy synth bass, medium fast tempo","piano, no voice, female voice, e-guitar, tambourine, calming, energetic, exciting, blues, metal, electro pop, groovy synth bass, medium fast tempo",sample_0633
"bass guitar, groovy bass",inspiring,"movie soundtrack, meditation","groovy, medium tempo","bass guitar, groovy bass, inspiring, movie soundtrack, meditation, groovy, medium tempo",sample_0634
clapping,people dancing,jazz,upbeat,"clapping, people dancing, jazz, upbeat",sample_0635
male voice singing,"intense, emotional, soothing, melancholic, funky, mellow","chill, ambient, classical, movie soundtrack, dance, pop song, soulful, metal, dance music, trance, electronic, electronic music, reggae",medium tempo,"male voice singing, intense, emotional, soothing, melancholic, funky, mellow, chill, ambient, classical, movie soundtrack, dance, pop song, soulful, metal, dance music, trance, electronic, electronic music, reggae, medium tempo",sample_0636
"claps, keyboard, groovy bass line, male singer, violin, steady drumming rhythm",romantic,dance song,uptempo,"claps, keyboard, groovy bass line, male singer, violin, steady drumming rhythm, romantic, dance song, uptempo",sample_0637
"male vocal, percussion","uplifting, exciting, emotional, romantic",electronic music,"groovy, upbeat","male vocal, percussion, uplifting, exciting, emotional, romantic, electronic music, groovy, upbeat",sample_0638
percussion,"fun, soothing, hypnotic","dance music, soulful, alternative rock, jazz, folk music, trance, movie soundtrack","rhythmic, medium tempo","percussion, fun, soothing, hypnotic, dance music, soulful, alternative rock, jazz, folk music, trance, movie soundtrack, rhythmic, medium tempo",sample_0639
"violin, claps","sad, sentimental, aggressive, uplifting, people dancing","jazz, trap, dance song, indie, pop rock, r&b","slow tempo, moderate tempo, rhythmic patter, afrobeat, 4 on the floor kick pattern, steady rhythm","violin, claps, sad, sentimental, aggressive, uplifting, people dancing, jazz, trap, dance song, indie, pop rock, r&b, slow tempo, moderate tempo, rhythmic patter, afrobeat, 4 on the floor kick pattern, steady rhythm",sample_0640
"keyboard, electric guitar, no voices",happy,"trance, blues",groovy rhythm,"keyboard, electric guitar, no voices, happy, trance, blues, groovy rhythm",sample_0641
steady drumming rhythm,"suspenseful, weird, sentimental, soft, passionate, hard rock, cheerful",classical,"groovy music, slow tempo, groovy bas slime","steady drumming rhythm, suspenseful, weird, sentimental, soft, passionate, hard rock, cheerful, classical, groovy music, slow tempo, groovy bas slime",sample_0642
"keyboard, male singer, male vocal, strings",soft rock,folk song,"medium tempo, moderate tempo, afrobeat","keyboard, male singer, male vocal, strings, soft rock, folk song, medium tempo, moderate tempo, afrobeat",sample_0643
"violin, electronic drums, steady drumming","joyful, soft, inspiring, dramatic, emotional, hard rock, romantic, calming, sentimental, aggressive","folk music, dance music, classical, rock, metal, ambient noises, electronic, trance, ballad, alternative rock",slow tempo,"violin, electronic drums, steady drumming, joyful, soft, inspiring, dramatic, emotional, hard rock, romantic, calming, sentimental, aggressive, folk music, dance music, classical, rock, metal, ambient noises, electronic, trance, ballad, alternative rock, slow tempo",sample_0644
