aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['acoustic drums', 'cinematic', 'classical', 'dramatic', 'drums', 'e-guitar', 'male voice', 'medium to uptempo', 'percussion', 'piano', 'playful', 'rock']","['energetic', 'rock', 'guitar']",1.5,['medium to uptempo'],"['classical', 'rock', 'cinematic']","['dramatic', 'playful']","['percussion', 'drums', 'piano', 'male voice', 'e-guitar', 'acoustic drums']",1a0bd4dc74cd91a3326514ce5ca9140b
"['eerie', 'electronic music', 'medium tempo', 'no voices', 'scary', 'slow tempo', 'suspenseful']","['energetic', 'strings', 'orchestral']",1.5,"['medium tempo', 'slow tempo']",['electronic music'],"['eerie', 'suspenseful', 'scary']",['no voices'],761af36a5bcc1e8477e029c707173cb0
"['calming', 'dance', 'e-guitar', 'male voice', 'medium tempo']","['jazz', 'funk', 'piano']",1.25,['medium tempo'],['dance'],['calming'],"['e-guitar', 'male voice']",4032b3670fb4c3ec5e093e64d11fbcb7
"['electronic drums', 'emotional', 'keyboard', 'slow tempo', 'soul']","['drums', 'bass', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.25,['slow tempo'],['soul'],['emotional'],['electronic drums'],90c17b86b01b46565ed6f51353599f22
"['ballad', 'drums', 'happy', 'medium to uptempo', 'no voice', 'no voices', 'orchestral']","['energetic', 'rock', 'guitar']",1.0,['medium to uptempo'],"['orchestral', 'ballad']",['happy'],"['drums', 'no voices', 'no voice']",6655400ec5dbad3b77025c26b2c092a6
"['cinematic', 'piano', 'sensual', 'slower tempo']","['violin', 'house', 'funk', 'piano']",2.0,['slower tempo'],['cinematic'],['sensual'],[],78e7b60e1db24edcb1efada480b874f2
"['classical', 'emotional', 'passionate', 'percussion', 'piano', 'uptempo']","['drums', 'classical', 'emotional', 'violin', 'piano']",1.0,['uptempo'],['classical'],"['emotional', 'passionate']",['percussion'],6261dd2dc6069323097a98db01dee47f
"['bass guitar', 'blues', 'cheerful', 'dance', 'energetic', 'gospel', 'jazz', 'joyful', 'keyboard', 'movie music', 'rising pattern', 'slow tempo']","['drums', 'bass', 'emotional', 'keyboard', 'house']",2.0,"['rising pattern', 'slow tempo']","['movie music', 'blues', 'jazz', 'gospel', 'dance']","['energetic', 'joyful', 'cheerful']",['bass guitar'],2e047167b9f2649967c2fb7a185401ff
"['flute', 'folk', 'happy', 'keyboard harmony', 'medium tempo']","['emotional', 'drums', 'pop', 'folk']",1.0,['medium tempo'],[],['happy'],"['keyboard harmony', 'flute']",fc8b9eb2f157050ab6686756a2a49578
"['calming', 'electronic dance music', 'keyboard', 'moderate tempo']","['drums', 'bass', 'keyboard', 'happy', 'house']",2.0,['moderate tempo'],['electronic dance music'],['calming'],[],99f8ef44aaddb934a6502447b9883467
"['acoustic guitar', 'energetic', 'groovy', 'rock', 'shimmering shakers', 'soothing']","['electronic', 'energetic', 'bass', 'rock']",1.0,['groovy'],[],"['energetic', 'soothing']","['acoustic guitar', 'shimmering shakers']",0ce5974c269fcb9e368ba8dec6b77801
"['bass', 'hard rock', 'intense', 'percussion', 'rock', 'slow tempo', 'spiritual']","['energetic', 'drums', 'bass', 'rock', 'indie']",1.5,['slow tempo'],[],"['intense', 'hard rock', 'spiritual']",['percussion'],b77407da667c76ba2df74a3f84282d91
"['blues', 'emotional', 'male singer', 'medium tempo', 'mellow', 'piano accompaniment', 'pop', 'rhythmic acoustic guitar', 'slow tempo', 'steady drumming']",[],2.0,"['slow tempo', 'medium tempo', 'rhythmic acoustic guitar']","['pop', 'blues']","['mellow', 'emotional']","['male singer', 'steady drumming', 'piano accompaniment']",13ffb38031e4059b945d88c2a1a5bb4e
"['aggressive', 'classical music', 'e-guitar', 'medium tempo', 'no singer', 'no voices', 'suspenseful', 'uplifting']","['emotional', 'piano', 'classical']",1.5,['medium tempo'],['classical music'],"['aggressive', 'suspenseful', 'uplifting']","['no voices', 'no singer', 'e-guitar']",e4ea693569fc17480d7e1dcea665558c
"['acoustic guitar', 'electronic drums', 'playful', 'r&b', 'upbeat']","['electronic', 'emotional', 'piano']",1.0,['upbeat'],['r&b'],['playful'],"['electronic drums', 'acoustic guitar']",35d1208cca5de8a673affa27703aa67e
"['bass', 'emotional', 'medium tempo', 'pop', 'slow tempo', 'spiritual', 'strings']","['drums', 'bass', 'guitar', 'funk', 'pop', 'keyboard', 'indie']",0.75,"['slow tempo', 'medium tempo']",[],"['spiritual', 'emotional']",['strings'],544b98e09242a87b51e849789315829e
"['flat male vocal', 'hip hop', 'passionate', 'uptempo']","['emotional', 'pop', 'piano']",1.5,['uptempo'],['hip hop'],['passionate'],['flat male vocal'],697e80b279fe0535a0b629ed9f0a3777
"['bass', 'energetic', 'fast tempo', 'hard rock', 'medium tempo', 'metal', 'rock']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",0.75,"['fast tempo', 'medium tempo']",['metal'],['hard rock'],[],3409e0dbc76142c2f2485b7ede440681
"['ambient sounds', 'bass', 'calming', 'keyboard', 'slow tempo']","['drums', 'energetic', 'indie', 'bass']",1.5,['slow tempo'],['ambient sounds'],['calming'],['keyboard'],6b4551d79283c08c269726a727dfa1b5
"['acoustic drums', 'cheerful', 'fast tempo', 'medium to uptempo', 'pop']",[],2.0,"['fast tempo', 'medium to uptempo']",['pop'],['cheerful'],['acoustic drums'],443832e591d02e6784a5587859602170
"['dark', 'electric guitar', 'emotional', 'male voice', 'medium tempo', 'movie soundtrack', 'uptempo']","['happy', 'orchestral', 'guitar']",0.5,"['medium tempo', 'uptempo']",['movie soundtrack'],"['emotional', 'dark']","['electric guitar', 'male voice']",d6d597dcf02faa7b910b1caefa488bab
"['acoustic drums', 'happy', 'medium to uptempo', 'pop', 'strings']","['happy', 'guitar', 'classical']",1.0,['medium to uptempo'],['pop'],['happy'],"['acoustic drums', 'strings']",42ffa87ea3f29dabf6794a174e4e4b51
"['acoustic guitar', 'electronic drums', 'energetic', 'flat male vocal', 'pop', 'upbeat']","['funk', 'rock', 'guitar']",1.5,['upbeat'],['pop'],['energetic'],"['electronic drums', 'acoustic guitar', 'flat male vocal']",ef77239b3076af2a6287b7147b9f7d9a
"['acoustic guitar', 'country music', 'emotional', 'pop rock', 'slow tempo', 'soulful']",[],2.0,['slow tempo'],"['soulful', 'pop rock', 'country music']",['emotional'],['acoustic guitar'],07608c223639f44bc345a30b64144b94
"['acoustic guitar', 'e-guitar', 'pop', 'slow tempo', 'soothing', 'uptempo']","['ambient', 'happy', 'drums']",0.5,"['slow tempo', 'uptempo']",['pop'],['soothing'],"['acoustic guitar', 'e-guitar']",b02b99d3a6847b4e4a7e3a3bc53f8235
"['classical music', 'fast tempo', 'happy', 'male voice', 'no voice']","['emotional', 'piano', 'classical']",1.0,['fast tempo'],['classical music'],['happy'],"['no voice', 'male voice']",2860b264cf3f475863c63309ca22660e
"['ambient', 'bass', 'calming', 'emotional', 'slow tempo', 'soothing', 'spiritual']","['ambient', 'emotional', 'electronic', 'piano']",1.0,['slow tempo'],[],"['spiritual', 'emotional', 'calming', 'soothing']",['bass'],91404e043be3221fe914d1ed61f97921
"['folk music', 'no voices', 'percussion', 'piano', 'slow tempo', 'soothing', 'spiritual']","['emotional', 'piano', 'classical']",1.0,['slow tempo'],['folk music'],"['soothing', 'spiritual']","['piano', 'percussion', 'no voices']",cf749a94f80a1e36ae71db797e252477
"['acoustic guitar', 'folk', 'orchestra', 'percussion', 'rock', 'uplifting', 'uptempo']",[],2.0,['uptempo'],"['folk', 'rock']",['uplifting'],"['orchestra', 'percussion', 'acoustic guitar']",3df3ba266ea49b1e469792da6fa2c130
"['acoustic guitar', 'happy', 'medium to uptempo', 'passionate', 'reggae', 'uptempo', 'violin']","['metal', 'funk', 'guitar']",0.5,"['uptempo', 'medium to uptempo']",['reggae'],"['passionate', 'happy']","['violin', 'acoustic guitar']",c9492a114a9b23efe3f53af3a843cb19
"['bass', 'happy mood', 'heavy metal', 'male voice', 'moderate tempo', 'percussion', 'reggae', 'trumpets']","['drums', 'bass', 'emotional', 'reggae', 'keyboard', 'house']",1.5,['moderate tempo'],[],"['happy mood', 'heavy metal']","['percussion', 'male voice', 'trumpets']",461490bdd00637561e87c243282eade5
"['emotional', 'folk', 'medium tempo', 'passionate', 'strings']","['folk', 'strings', 'pop', 'happy', 'violin']",2.0,['medium tempo'],[],"['passionate', 'emotional']",[],f4926e61d6ee1d9504cca0eb65698a33
"['bass', 'cinematic', 'harsh', 'intense', 'male voice', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",1.0,['slow tempo'],['cinematic'],"['intense', 'harsh']",['male voice'],6d56d1d4b4dee3dfe2c710042e6b4bee
"['bass', 'cinematic', 'dreamy', 'ethereal', 'female singer', 'male voice', 'no percussion', 'no voice', 'slow tempo']","['drums', 'bass', 'dance', 'keyboard', 'happy']",2.0,['slow tempo'],['cinematic'],"['dreamy', 'ethereal']","['no percussion', 'female singer', 'male voice', 'no voice']",8ba6d587541d7f7eab32382248465166
"['acoustic guitar', 'electronic music', 'ethereal', 'medium tempo', 'no singer']","['emotional', 'jazz', 'guitar']",0.5,['medium tempo'],['electronic music'],['ethereal'],"['acoustic guitar', 'no singer']",f575f84a058b0a28f549fbb1a61c1b7f
"['electronic', 'male voice singing', 'mellow', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",0.5,['uptempo'],[],['mellow'],['male voice singing'],59b14e6ddfcf9295d6d9f905600e354b
"['aggressive', 'drums', 'electric guitar', 'fast tempo', 'metal']","['drums', 'energetic', 'indie', 'bass']",2.0,['fast tempo'],['metal'],['aggressive'],['electric guitar'],7478973326e30f2c5ed18a0ecdce5739
"['male voice singing', 'piano', 'playful', 'pop', 'uptempo']","['happy', 'indie', 'pop', 'guitar']",2.0,['uptempo'],[],['playful'],"['piano', 'male voice singing']",d3362bc4e8d58cabfd712c04a1c9e2d2
"['blues', 'electric guitar', 'groovy', 'hip hop', 'medium tempo', 'passionate']","['electronic', 'energetic', 'bass']",1.5,"['groovy', 'medium tempo']","['blues', 'hip hop']",['passionate'],['electric guitar'],9ea4bb5ba17f9d8907e5e44a329f592e
"['electronic', 'happy mood', 'keyboard', 'medium to uptempo', 'slow tempo']","['bass', 'electronic', 'classical', 'keyboard', 'happy', 'piano']",0.5,"['slow tempo', 'medium to uptempo']",[],['happy mood'],[],23d1a6f41354360e360bbfb05368a983
"['fast tempo', 'female vocal', 'folk', 'groovy', 'passionate', 'percussion', 'rock', 'soulful', 'upbeat']","['happy', 'indie', 'folk', 'guitar']",1.0,"['upbeat', 'fast tempo', 'groovy']","['rock', 'soulful']",['passionate'],"['percussion', 'female vocal']",b68c413da67a0b2ae014d82c065d0f5d
"['dance', 'energetic', 'groovy', 'male vocal', 'piano', 'pop']","['electronic', 'emotional', 'piano']",0.5,['groovy'],"['pop', 'dance']",['energetic'],"['piano', 'male vocal']",fdbcc2f1436b2bd2e2fe80bdfd544633
"['bass', 'cinematic', 'emotional', 'rock', 'romantic', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'rock', 'keyboard']",1.0,['slow tempo'],"['rock', 'cinematic']","['emotional', 'romantic']",[],a34900818e08cafe8ba92447c4c2dde8
"['bass', 'dreamy', 'no voices', 'piano', 'pop', 'sad', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",0.75,['slow tempo'],['pop'],"['sad', 'dreamy']","['piano', 'no voices']",d942ad27b32f9b1e1ca69bb1bd4ea21d
"['electric guitar', 'emotional', 'groovy', 'groovy rhythm', 'male singer', 'passionate', 'pop rock']",[],2.0,"['groovy', 'groovy rhythm']",['pop rock'],"['passionate', 'emotional']","['electric guitar', 'male singer']",62c8b3e1c01341f9d1c2237319e50803
"['energetic', 'hard rock', 'passionate', 'punchy snare', 'rock', 'slow tempo']",[],2.0,['slow tempo'],['rock'],"['passionate', 'hard rock', 'energetic']",['punchy snare'],d16ed68a03bd0289b6b89af06364c0a5
"['cheerful', 'dance', 'fast tempo', 'guitar', 'pop', 'rock']","['happy', 'jazz', 'guitar', 'piano']",0.5,['fast tempo'],"['pop', 'dance', 'rock']",['cheerful'],[],c75f0e0c67acfd660034f67d387a4161
"['clapping', 'fast tempo', 'groovy', 'guitar solo', 'indie', 'meditative', 'mellow']","['guitar', 'rock', 'indie', 'happy', 'folk']",0.75,"['groovy', 'fast tempo']",[],"['meditative', 'mellow']","['clapping', 'guitar solo']",4d73ab1c9b9f231e5e396500addd47cf
"['acoustic guitar', 'fast tempo', 'folk', 'medium to uptempo', 'sentimental', 'soothing', 'violin']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",0.75,"['medium to uptempo', 'fast tempo']",['folk'],"['soothing', 'sentimental']",['acoustic guitar'],bb085ace258b44407f5b7edb53a37df5
"['cinematic', 'dramatic', 'dreamy', 'fast tempo', 'hypnotic', 'slow tempo', 'strings']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.25,"['slow tempo', 'fast tempo']",['cinematic'],"['hypnotic', 'dreamy', 'dramatic']",[],fe29ab24543a9c3f3e5ab4f8ef1de40d
"['drums', 'energetic', 'no voice', 'rock', 'upbeat']","['drums', 'jazz', 'bass', 'funk']",2.0,['upbeat'],['rock'],['energetic'],['no voice'],9044dc77e5f4d92b996a52cd8a3cdb6f
"['cinematic', 'male voice', 'sad', 'slow tempo', 'strings']","['emotional', 'indie', 'guitar']",1.0,['slow tempo'],['cinematic'],['sad'],"['strings', 'male voice']",80732ced6dbd744448eae522b5cb6d3a
"['classical', 'emotional', 'medium to uptempo', 'no voices', 'violin']","['violin', 'energetic', 'folk', 'piano']",1.25,['medium to uptempo'],['classical'],['emotional'],['no voices'],25fb1082910232ca621a78014448b5b4
"['cinematic', 'electronic', 'harsh', 'intense', 'punchy kick', 'slow tempo']","['electronic', 'emotional', 'piano', 'classical']",0.75,['slow tempo'],['cinematic'],"['intense', 'harsh']",['punchy kick'],a09ac6618b961d1fadf7e70a3e975e0a
"['dance', 'energetic', 'flat male vocal', 'groovy', 'joyful']",[],2.0,['groovy'],['dance'],"['joyful', 'energetic']",['flat male vocal'],efbdedc47b887bac2b1fab5177e149a2
"['emotional', 'folk', 'groovy', 'groovy bass', 'passionate', 'shimmering cymbals']","['happy', 'pop', 'folk', 'guitar']",1.0,['groovy'],[],"['passionate', 'emotional']","['groovy bass', 'shimmering cymbals']",977668795bec7292760c13c031c33ce8
"['bass', 'dark', 'intense', 'no voice', 'orchestral', 'percussion', 'rock', 'slow tempo']","['drums', 'bass', 'guitar', 'rock', 'emotional', 'pop', 'indie', 'folk']",0.75,['slow tempo'],['orchestral'],"['intense', 'dark']","['percussion', 'no voice']",cb4cfe7d9da465a52fcccbbb149cbd74
"['drums', 'energetic', 'hard rock', 'medium tempo', 'rock', 'scary']","['drums', 'bass', 'guitar', 'rock', 'emotional', 'pop', 'ambient', 'piano']",1.0,['medium tempo'],[],"['energetic', 'hard rock', 'scary']",[],a25e3794fc0ee08a8bd145a30bf97a56
"['aggressive', 'danceable', 'eerie', 'electronic', 'electronic drums', 'energetic', 'hip hop', 'punchy snare', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",0.5,['uptempo'],"['hip hop', 'danceable']","['eerie', 'energetic', 'aggressive']","['electronic drums', 'punchy snare']",a6e854c5f1f130b275847ad244447981
"['energetic', 'male voice singing', 'pop', 'uplifting', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",2.0,['uptempo'],[],"['energetic', 'uplifting']",['male voice singing'],d253721af4e3ad5bf8fa7d42035317a5
"['drums', 'electronic music', 'happy', 'moderate tempo', 'no voices']","['drums', 'bass', 'emotional', 'happy', 'jazz', 'piano']",1.5,['moderate tempo'],['electronic music'],[],['no voices'],b4ee1d38d18a68ac87b7ed567c62dff9
"['ambient', 'chaotic', 'digital drums', 'electronic', 'flute', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",0.75,['uptempo'],['ambient'],['chaotic'],"['flute', 'digital drums']",462189c0107caa19961add5b6e40da1f
"['ambient sounds', 'female voice', 'hypnotic', 'moderate tempo', 'slow tempo', 'uptempo']","['electronic', 'emotional', 'piano']",1.0,"['slow tempo', 'uptempo', 'moderate tempo']",['ambient sounds'],['hypnotic'],['female voice'],d130c0b8a4932a2daeebb6136ed5fd11
"['dance', 'electronic', 'fast tempo', 'guitar', 'happy', 'heavy metal', 'reggae']","['drums', 'bass', 'guitar', 'funk', 'rock']",1.0,['fast tempo'],"['reggae', 'dance', 'electronic']","['happy', 'heavy metal']",[],b370154836c8b813b43494719cf308f9
"['ambient noises', 'drums', 'exciting', 'male voice', 'medium tempo', 'movie soundtrack', 'no voices', 'slow tempo']","['emotional', 'piano', 'classical']",1.0,"['medium tempo', 'slow tempo']","['movie soundtrack', 'ambient noises']",['exciting'],"['male voice', 'drums', 'no voices']",8195e398645b9060181f8a166d497f8a
"['energetic', 'fast tempo', 'fun', 'guitar', 'happy', 'pop', 'soft rock', 'upbeat']","['drums', 'bass', 'guitar', 'rock', 'pop', 'indie', 'happy']",1.0,"['upbeat', 'fast tempo']",[],"['happy', 'fun', 'soft rock', 'energetic']",[],13fb0d77306be88354d62a3ee57fa5bb
"['dance', 'drums', 'funky', 'pop', 'rock', 'uptempo']","['drums', 'bass', 'guitar', 'electronic', 'rock', 'emotional', 'pop', 'indie', 'jazz']",0.75,['uptempo'],"['dance', 'pop']",['funky'],[],9f3558e55bf8b1e8ade8d390faea7fce
"['claps', 'energetic', 'pop', 'punchy kick', 'soulful', 'upbeat']","['electronic', 'happy', 'pop', 'piano']",1.0,['upbeat'],['soulful'],['energetic'],"['punchy kick', 'claps']",05cf37fad3a473bf307710cfff7aa0d2
"['bass', 'gospel', 'medium to uptempo', 'passionate', 'pop', 'slow tempo']","['energetic', 'drums', 'bass', 'dance', 'pop']",0.5,"['slow tempo', 'medium to uptempo']",['gospel'],['passionate'],[],89313717081c6fb28ba1cebd29fc615d
"['energetic', 'epic', 'groovy bass', 'groovy bass line', 'hip hop', 'male singer', 'medium tempo', 'no voices', 'passionate', 'percussion', 'trumpets']","['emotional', 'strings', 'orchestral']",1.0,['medium tempo'],['hip hop'],"['energetic', 'epic', 'passionate']","['no voices', 'trumpets', 'percussion', 'groovy bass', 'male singer', 'groovy bass line']",68bae95e65730c9f9222657c7277c438
"['aggressive', 'bass', 'medium tempo', 'metal']","['energetic', 'drums', 'metal', 'bass', 'rock']",0.75,['medium tempo'],[],['aggressive'],[],cea10091be690d6da713308c30c5ba5b
"['alternative rock', 'electric guitar', 'keyboard accompaniment', 'medium fast tempo', 'romantic']",[],2.0,['medium fast tempo'],['alternative rock'],['romantic'],"['keyboard accompaniment', 'electric guitar']",2da544095c2a3f229985a1359202e0f4
"['bass', 'dance', 'electronic music', 'intense', 'slow tempo', 'uptempo']","['drums', 'bass', 'dance', 'keyboard', 'happy', 'house']",1.0,"['slow tempo', 'uptempo']",['electronic music'],['intense'],[],4659813ded7e63a433e3fa911f7bb4ff
"['e-bass', 'energetic', 'medium tempo', 'rock']",[],2.0,['medium tempo'],['rock'],['energetic'],['e-bass'],2235e9320f12f1c1e8ce70babdd4d483
"['cinematic', 'electric guitar', 'fast tempo', 'spiritual']","['emotional', 'piano', 'classical']",0.5,['fast tempo'],['cinematic'],['spiritual'],['electric guitar'],e95fa5c45df8f4f4b7b572bd561eabb1
"['jazz', 'no voices', 'passionate', 'upbeat']",[],2.0,['upbeat'],['jazz'],['passionate'],['no voices'],3a88a0ec80e2136364cecc5bbeb15c09
"['bass', 'folk song', 'happy mood', 'moderate tempo']","['emotional', 'jazz', 'bass', 'piano']",1.0,['moderate tempo'],['folk song'],['happy mood'],[],c4e2df689215521d35eff11e2a0f5abb
